Distrito,Lista/Pacto,Partido,Candidaturas,Votos,Porcentaje,Electos
D21,Concertación,PDC,1,37787,22.71,1
D21,Concertación,PPD,1,28046,16.86,0
D21,Concertación,PS,0,0,0.0,0
D21,Concertación,PRSD,0,0,0.0,0
D21,Válidamente emitidos,,0,166391,100.0,0
D22,Partido Comunista,PC,2,5721,5.27,0
D22,Partido Humanista,PH,2,1791,1.65,0
D22,Alianza por Chile,RN,1,42772,39.4,1
D22,Alianza por Chile,UDI,1,8362,7.7,0
D22,Partido Liberal,PL,0,0,0.0,0
D22,Concertación,PS,0,0,0.0,0
D22,Concertación,PRSD,0,0,0.0,0
D22,Concertación,PPD,0,0,0.0,0
D22,Concertación,PDC,1,16960,15.62,0
D22,Válidamente emitidos,,0,108571,100.0,0
D23,Partido Comunista,PC,1,3511,1.96,0
D23,Partido Humanista,PH,1,2885,1.61,0
D23,Alianza por Chile,UDI,1,80016,44.67,1
D23,Alianza por Chile,RN,1,46675,26.06,1
D23,Partido Liberal,PL,0,0,0.0,0
D23,Concertación,PS,0,0,0.0,0
D23,Concertación,PRSD,1,27751,15.49,0
D23,Concertación,PPD,0,0,0.0,0
D23,Concertación,PDC,1,18278,10.2,0
D23,Válidamente emitidos,,0,179116,100.0,0
D24,Partido Comunista,PC,2,5593,4.55,0
D24,Partido Humanista,PH,2,2795,2.27,0
D24,Alianza por Chile,RN,1,47346,38.52,1
D24,Alianza por Chile,UDI,1,11255,9.16,0
D24,Partido Liberal,PL,0,0,0.0,0
D24,Concertación,PS,0,0,0.0,0
D24,Concertación,PRSD,0,0,0.0,0
D24,Concertación,PPD,1,41239,33.55,1
D24,Concertación,PDC,1,14679,11.94,0
D24,Válidamente emitidos,,0,122907,100.0,0
D25,Partido Comunista,PC,2,10741,7.22,0
D25,Partido Humanista,PH,2,4998,3.36,0
D25,Alianza por Chile,UDI,1,41504,27.89,1
D25,Alianza por Chile,RN,0,0,0.0,0
D25,Partido Liberal,PL,0,0,0.0,0
D25,Concertación,PS,0,0,0.0,0
D25,Concertación,PRSD,0,0,0.0,0
D25,Concertación,PPD,1,42072,28.28,1
D25,Concertación,PDC,1,35296,23.72,0
D25,Válidamente emitidos,,0,148794,100.0,0
D26,Partido Comunista,PC,2,5229,3.85,0
D26,Partido Humanista,PH,1,1874,1.38,0
D26,Alianza por Chile,RN,1,49810,36.71,1
D26,Alianza por Chile,UDI,1,4640,3.42,0
D26,Partido Liberal,PL,0,0,0.0,0
D26,Concertación,PPD,0,0,0.0,0
D26,Concertación,PRSD,0,0,0.0,0
D26,Concertación,PS,1,69183,50.99,1
D26,Concertación,PDC,0,0,0.0,0
D26,Válidamente emitidos,,0,135671,100.0,0
D27,Partido Comunista,PC,2,9405,6.07,0
D27,Partido Humanista,PH,2,3201,2.07,0
D27,Alianza por Chile,RN,1,4722,3.05,0
D27,Alianza por Chile,UDI,1,65777,42.45,1
D27,Partido Liberal,PL,0,0,0.0,0
D27,Concertación,PPD,0,0,0.0,0
D27,Concertación,PDC,1,36832,23.77,1
D27,Concertación,PS,1,30766,19.85,0
D27,Concertación,PRSD,0,0,0.0,0
D27,Candidatura Independiente,IND,1,4252,2.74,0
D27,Válidamente emitidos,,0,154955,100.0,0
D28,Partido Comunista,PC,2,19017,12.84,0
D28,Partido Humanista,PH,1,3619,2.44,0
D28,Alianza por Chile,RN,1,9695,6.54,0
D28,Alianza por Chile,UDI,1,47756,32.23,1
D28,Partido Liberal,PL,0,0,0.0,0
D28,Concertación,PS,1,28058,18.94,0
D28,Concertación,PRSD,0,0,0.0,0
D28,Concertación,PPD,0,0,0.0,0
D28,Concertación,PDC,1,40010,27.01,1
D28,Válidamente emitidos,,0,148155,100.0,0
D29,Partido Comunista,PC,2,8029,4.93,0
D29,Partido Humanista,PH,2,4115,2.53,0
D29,Alianza por Chile,RN,1,69786,42.83,1
D29,Alianza por Chile,UDI,1,11280,6.92,0
D29,Partido Liberal,PL,0,0,0.0,0
D29,Concertación,PS,1,57164,35.09,1
D29,Concertación,PRSD,0,0,0.0,0
D29,Concertación,PPD,0,0,0.0,0
D29,Concertación,PDC,1,12555,7.71,0
D29,Válidamente emitidos,,0,162929,100.0,0
D30,Partido Comunista,PC,2,6675,4.93,0
D30,Partido Humanista,PH,2,4714,3.48,0
D30,Alianza por Chile,RN,1,18138,13.39,0
D30,Alianza por Chile,UDI,1,48025,35.45,1
D30,Partido Liberal,PL,0,0,0.0,0
D30,Concertación,PS,0,0,0.0,0
D30,Concertación,PRSD,0,0,0.0,0
D30,Concertación,PPD,1,27879,20.58,0
D30,Concertación,PDC,1,30056,22.18,1
D30,Válidamente emitidos,,0,135487,100.0,0
D31,Partido Comunista,PC,2,8902,6.18,0
D31,Partido Humanista,PH,1,2999,2.08,0
D31,Alianza por Chile,RN,1,4864,3.38,0
D31,Alianza por Chile,UDI,1,60495,42.0,1
D31,Partido Liberal,PL,0,0,0.0,0
D31,Concertación,PRSD,0,0,0.0,0
D31,Concertación,PPD,1,27742,19.26,0
D31,Concertación,PDC,1,39036,27.1,1
D31,Concertación,PS,0,0,0.0,0
D31,Válidamente emitidos,,0,144038,100.0,0
D32,Partido Comunista,PC,1,5148,5.94,0
D32,Partido Humanista,PH,2,1681,1.94,0
D32,Alianza por Chile,RN,0,0,0.0,0
D32,Alianza por Chile,UDI,1,35695,41.16,1
D32,Partido Liberal,PL,0,0,0.0,0
D32,Concertación,PS,0,0,0.0,0
D32,Concertación,PRSD,0,0,0.0,0
D32,Concertación,PPD,1,28689,33.08,1
D32,Concertación,PDC,1,10762,12.41,0
D32,Válidamente emitidos,,0,86720,100.0,0
D33,Partido Comunista,PC,0,0,0.0,0
D33,Partido Humanista,PH,1,1350,1.23,0
D33,Alianza por Chile,UDI,1,29594,26.94,1
D33,Alianza por Chile,RN,1,11826,10.77,0
D33,Partido Liberal,PL,0,0,0.0,0
D33,Concertación,PS,1,58666,53.41,1
D33,Concertación,PRSD,0,0,0.0,0
D33,Concertación,PPD,0,0,0.0,0
D33,Concertación,PDC,1,8410,7.66,0
D33,Válidamente emitidos,,0,109846,100.0,0
D34,Partido Comunista,PC,2,6962,8.17,0
D34,Partido Humanista,PH,1,1451,1.7,0
D34,Alianza por Chile,UDI,1,28154,33.03,1
D34,Alianza por Chile,RN,0,0,0.0,0
D34,Partido Liberal,PL,0,0,0.0,0
D34,Concertación,PS,0,0,0.0,0
D34,Concertación,PRSD,1,10127,11.88,0
D34,Concertación,PDC,0,0,0.0,0
D34,Concertación,PPD,0,0,0.0,0
D34,Válidamente emitidos,,0,85243,100.0,0
D35,Partido Comunista,PC,1,1519,2.14,0
D35,Partido Humanista,PH,2,1599,2.25,0
D35,Alianza por Chile,UDI,1,20665,29.08,1
D35,Alianza por Chile,RN,1,9443,13.29,0
D35,Partido Liberal,PL,0,0,0.0,0
D35,Concertación,PDC,1,13904,19.57,0
D35,Concertación,PS,0,0,0.0,0
D35,Concertación,PRSD,0,0,0.0,0
D35,Concertación,PPD,1,23923,33.67,1
D35,Válidamente emitidos,,0,71053,100.0,0
D36,Partido Comunista,PC,2,5392,5.01,0
D36,Partido Humanista,PH,1,2937,2.73,0
D36,Alianza por Chile,UDI,1,41777,38.83,1
D36,Alianza por Chile,RN,0,0,0.0,0
D36,Partido Liberal,PL,0,0,0.0,0
D36,Concertación,PRSD,0,0,0.0,0
D36,Concertación,PPD,0,0,0.0,0
D36,Concertación,PDC,1,26676,24.8,1
D36,Concertación,PS,1,23667,22.0,0
D36,Válidamente emitidos,,0,107577,100.0,0
D37,Partido Comunista,PC,1,2050,2.57,0
D37,Partido Humanista,PH,1,967,1.21,0
D37,Alianza por Chile,UDI,0,0,0.0,0
D37,Alianza por Chile,RN,1,7963,9.97,0
D37,Partido Liberal,PL,1,732,0.92,0
D37,Concertación,PDC,1,7991,10.0,0
D37,Concertación,PPD,0,0,0.0,0
D37,Concertación,PRSD,0,0,0.0,0
D37,Concertación,PS,1,34195,42.81,1
D37,Candidatura Independiente,IND,1,4535,5.68,0
D37,Válidamente emitidos,,0,79879,100.0,0
D38,Partido Comunista,PC,1,3010,4.48,0
D38,Partido Humanista,PH,0,0,0.0,0
D38,Alianza por Chile,RN,1,23035,34.27,1
D38,Alianza por Chile,UDI,1,4024,5.99,0
D38,Partido Liberal,PL,0,0,0.0,0
D38,Concertación,PS,0,0,0.0,0
D38,Concertación,PRSD,0,0,0.0,0
D38,Concertación,PPD,0,0,0.0,0
D38,Concertación,PDC,1,21771,32.39,1
D38,Válidamente emitidos,,0,67225,100.0,0
D39,Partido Comunista,PC,1,2188,2.76,0
D39,Partido Humanista,PH,1,2156,2.72,0
D39,Alianza por Chile,UDI,0,0,0.0,0
D39,Alianza por Chile,RN,1,23363,29.5,1
D39,Partido Liberal,PL,0,0,0.0,0
D39,Concertación,PS,0,0,0.0,0
D39,Concertación,PRSD,1,6401,8.08,0
D39,Concertación,PPD,1,33067,41.75,1
D39,Concertación,PDC,0,0,0.0,0
D39,Válidamente emitidos,,0,79197,100.0,0
D40,Partido Comunista,PC,1,1633,2.31,0
D40,Partido Humanista,PH,0,0,0.0,0
D40,Alianza por Chile,RN,1,10073,14.26,0
D40,Alianza por Chile,UDI,0,0,0.0,0
D40,Partido Liberal,PL,0,0,0.0,0
D40,Concertación,PS,0,0,0.0,0
D40,Concertación,PRSD,0,0,0.0,0
D40,Concertación,PPD,1,20460,28.96,1
D40,Concertación,PDC,1,12578,17.8,0
D40,Válidamente emitidos,,0,70651,100.0,0
D41,Partido Comunista,PC,1,1919,1.66,0
D41,Partido Humanista,PH,0,0,0.0,0
D41,Alianza por Chile,UDI,1,12985,11.24,0
D41,Alianza por Chile,RN,0,0,0.0,0
D41,Partido Liberal,PL,0,0,0.0,0
D41,Concertación,PS,1,19452,16.84,0
D41,Concertación,PRSD,1,23150,20.04,1
D41,Concertación,PDC,0,0,0.0,0
D41,Concertación,PPD,0,0,0.0,0
D41,Candidatura Independiente,IND,1,3266,2.83,0
D41,Candidatura Independiente,IND,1,1894,1.64,0
D41,Candidatura Independiente,IND,1,8368,7.24,0
D41,Válidamente emitidos,,0,115510,100.0,0
D42,Partido Comunista,PC,1,2503,2.28,0
D42,Partido Humanista,PH,0,0,0.0,0
D42,Alianza por Chile,UDI,0,0,0.0,0
D42,Alianza por Chile,RN,1,47839,43.6,1
D42,Partido Liberal,PL,0,0,0.0,0
D42,Concertación,PS,0,0,0.0,0
D42,Concertación,PRSD,0,0,0.0,0
D42,Concertación,PDC,1,25950,23.65,0
D42,Concertación,PPD,1,33436,30.47,1
D42,Válidamente emitidos,,0,109728,100.0,0
D43,Partido Comunista,PC,1,5745,5.63,0
D43,Partido Humanista,PH,0,0,0.0,0
D43,Alianza por Chile,RN,1,5374,5.26,0
D43,Alianza por Chile,UDI,1,38326,37.53,1
D43,Partido Liberal,PL,0,0,0.0,0
D43,Concertación,PRSD,0,0,0.0,0
D43,Concertación,PPD,1,35877,35.14,1
D43,Concertación,PS,0,0,0.0,0
D43,Concertación,PDC,0,0,0.0,0
D43,Válidamente emitidos,,0,102108,100.0,0
D44,Partido Comunista,PC,2,10089,6.83,0
D44,Partido Humanista,PH,0,0,0.0,0
D44,Alianza por Chile,RN,1,12468,8.44,0
D44,Alianza por Chile,UDI,1,48403,32.78,1
D44,Partido Liberal,PL,1,1049,0.71,0
D44,Concertación,PPD,0,0,0.0,0
D44,Concertación,PRSD,1,23597,15.98,0
D44,Concertación,PS,0,0,0.0,0
D44,Concertación,PDC,1,52037,35.25,1
D44,Válidamente emitidos,,0,147643,100.0,0
D45,Partido Comunista,PC,1,3618,3.36,0
D45,Partido Humanista,PH,0,0,0.0,0
D45,Alianza por Chile,RN,1,1870,1.74,0
D45,Alianza por Chile,UDI,1,31173,28.92,0
D45,Partido Liberal,PL,0,0,0.0,0
D45,Concertación,PDC,1,22125,20.53,1
D45,Concertación,PPD,0,0,0.0,0
D45,Concertación,PS,1,48990,45.46,1
D45,Concertación,PRSD,0,0,0.0,0
D45,Válidamente emitidos,,0,107776,100.0,0
D46,Partido Comunista,PC,1,6435,7.19,0
D46,Partido Humanista,PH,0,0,0.0,0
D46,Alianza por Chile,UDI,1,28902,32.32,1
D46,Alianza por Chile,RN,1,3315,3.71,0
D46,Partido Liberal,PL,2,1694,1.89,0
D46,Concertación,PDC,1,15801,17.67,0
D46,Concertación,PPD,0,0,0.0,0
D46,Concertación,PRSD,0,0,0.0,0
D46,Concertación,PS,1,33291,37.22,1
D46,Válidamente emitidos,,0,89438,100.0,0
D47,Partido Comunista,PC,1,4371,3.35,0
D47,Partido Humanista,PH,0,0,0.0,0
D47,Alianza por Chile,RN,1,15184,11.62,0
D47,Alianza por Chile,UDI,1,45328,34.7,1
D47,Partido Liberal,PL,0,0,0.0,0
D47,Concertación,PDC,1,25552,19.56,0
D47,Concertación,PPD,0,0,0.0,0
D47,Concertación,PRSD,1,40201,30.77,1
D47,Concertación,PS,0,0,0.0,0
D47,Válidamente emitidos,,0,130636,100.0,0
D48,Partido Comunista,PC,0,0,0.0,0
D48,Partido Humanista,PH,0,0,0.0,0
D48,Alianza por Chile,UDI,1,17200,26.58,0
D48,Alianza por Chile,RN,1,18130,28.02,1
D48,Partido Liberal,PL,0,0,0.0,0
D48,Concertación,PDC,1,14996,23.17,1
D48,Concertación,PPD,0,0,0.0,0
D48,Concertación,PRSD,0,0,0.0,0
D48,Concertación,PS,1,14389,22.23,0
D48,Válidamente emitidos,,0,64715,100.0,0
D49,Partido Comunista,PC,1,2026,3.19,0
D49,Partido Humanista,PH,0,0,0.0,0
D49,Alianza por Chile,RN,1,16764,26.41,1
D49,Alianza por Chile,UDI,1,13277,20.92,0
D49,Partido Liberal,PL,0,0,0.0,0
D49,Concertación,PDC,1,15536,24.48,0
D49,Concertación,PPD,1,15865,25.0,1
D49,Concertación,PS,0,0,0.0,0
D49,Concertación,PRSD,0,0,0.0,0
D49,Válidamente emitidos,,0,63468,100.0,0
D50,Partido Comunista,PC,1,4386,4.15,0
D50,Partido Humanista,PH,0,0,0.0,0
D50,Alianza por Chile,UDI,1,14256,13.49,0
D50,Alianza por Chile,RN,1,39801,37.68,1
D50,Partido Liberal,PL,0,0,0.0,0
D50,Concertación,PDC,1,35487,33.59,1
D50,Concertación,PPD,0,0,0.0,0
D50,Concertación,PRSD,0,0,0.0,0
D50,Concertación,PS,1,11711,11.09,0
D50,Válidamente emitidos,,0,105641,100.0,0
D51,Partido Comunista,PC,1,1372,2.21,0
D51,Partido Humanista,PH,0,0,0.0,0
D51,Alianza por Chile,RN,1,6885,11.07,0
D51,Alianza por Chile,UDI,1,20156,32.4,1
D51,Partido Liberal,PL,0,0,0.0,0
D51,Concertación,PS,0,0,0.0,0
D51,Concertación,PDC,1,6568,10.56,0
D51,Concertación,PPD,1,25082,40.32,1
D51,Concertación,PRSD,0,0,0.0,0
D51,Candidatura Independiente,IND,1,2143,3.45,0
D51,Válidamente emitidos,,0,62206,100.0,0
D52,Partido Comunista,PC,1,1245,2.05,0
D52,Partido Humanista,PH,0,0,0.0,0
D52,Alianza por Chile,RN,1,23370,38.43,1
D52,Alianza por Chile,UDI,1,7723,12.7,0
D52,Partido Liberal,PL,0,0,0.0,0
D52,Concertación,PDC,1,11694,19.23,0
D52,Concertación,PPD,0,0,0.0,0
D52,Concertación,PRSD,1,16781,27.59,1
D52,Concertación,PS,0,0,0.0,0
D52,Válidamente emitidos,,0,60813,100.0,0
D53,Partido Comunista,PC,1,3188,4.3,0
D53,Partido Humanista,PH,0,0,0.0,0
D53,Alianza por Chile,RN,0,0,0.0,0
D53,Alianza por Chile,UDI,1,12864,17.33,0
D53,Partido Liberal,PL,0,0,0.0,0
D53,Concertación,PS,1,9860,13.28,0
D53,Concertación,PRSD,0,0,0.0,0
D53,Concertación,PPD,0,0,0.0,0
D53,Concertación,PDC,1,22445,30.24,1
D53,Válidamente emitidos,,0,74223,100.0,0
D54,Partido Comunista,PC,1,2134,2.79,0
D54,Partido Humanista,PH,0,0,0.0,0
D54,Alianza por Chile,UDI,0,0,0.0,0
D54,Alianza por Chile,RN,1,12885,16.82,0
D54,Partido Liberal,PL,0,0,0.0,0
D54,Concertación,PPD,1,27706,36.16,1
D54,Concertación,PRSD,0,0,0.0,0
D54,Concertación,PS,0,0,0.0,0
D54,Concertación,PDC,1,9990,13.04,0
D54,Válidamente emitidos,,0,76617,100.0,0
D55,Partido Comunista,PC,1,3091,4.15,0
D55,Partido Humanista,PH,0,0,0.0,0
D55,Alianza por Chile,UDI,1,23479,31.55,1
D55,Alianza por Chile,RN,0,0,0.0,0
D55,Partido Liberal,PL,0,0,0.0,0
D55,Concertación,PDC,1,24752,33.26,1
D55,Concertación,PPD,0,0,0.0,0
D55,Concertación,PRSD,0,0,0.0,0
D55,Concertación,PS,1,6413,8.62,0
D55,Candidatura Independiente,IND,1,4324,5.81,0
D55,Válidamente emitidos,,0,74410,100.0,0
D56,Partido Comunista,PC,2,1644,2.4,0
D56,Partido Humanista,PH,0,0,0.0,0
D56,Alianza por Chile,RN,0,0,0.0,0
D56,Alianza por Chile,UDI,1,19992,29.17,1
D56,Partido Liberal,PL,0,0,0.0,0
D56,Concertación,PDC,1,17801,25.97,0
D56,Concertación,PPD,0,0,0.0,0
D56,Concertación,PRSD,0,0,0.0,0
D56,Concertación,PS,1,18436,26.9,1
D56,Válidamente emitidos,,0,68545,100.0,0
D57,Partido Comunista,PC,2,3424,4.56,0
D57,Partido Humanista,PH,0,0,0.0,0
