Circunscripción,Lista/Pacto,Partido,Candidatos,Votos,Porcentaje,Electos,Electos_comp,url
Valparaíso Cordillera,Concertación,PS,"('Carlos', 'Ominami', 'Pascual')",92419,28.74,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Ominami_Pascual
Valparaíso Cordillera,Concertación,PDC,"('Ignacio', 'Walker', 'Prieto')",80042,24.89,,,
Valparaíso Cordillera,Válidamente emitidos,,(),321537,100.0,,,
Valparaíso Costa,Partido Comunista,PC,"('Iván', 'Ljubetic', 'Vargas')",2921,0.82,,,
Valparaíso Costa,Partido Comunista,PC,"('Manuel', 'Segundo', 'Cantero', 'Prado')",6242,1.75,,,
Valparaíso Costa,Partido Humanista,PH,"('Wilfredo', 'Alfsen', 'Ovando')",5142,1.44,,,
Valparaíso Costa,Alianza por Chile,IND,"('Jorge', 'Arancibia', 'Reyes')",136464,38.35,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Patricio_Arancibia_Reyes
Valparaíso Costa,Concertación,PPD,"('Nelson', 'Ávila', 'Contreras')",137125,38.53,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Nelson_Jaime_Ávila_Contreras
Valparaíso Costa,Concertación,PDC,"('Aldo', 'Cornejo', 'González')",67957,19.1,,,
Valparaíso Costa,Válidamente emitidos,,(),355851,100.0,,,
Santiago Poniente,Alianza por Chile,UDI,"('Jovino', 'Novoa', 'Vásquez')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jovino_Novoa_Vásquez
Santiago Poniente,Concertación,PDC,"('Andrés', 'Zaldívar', 'Larraín')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Zaldívar_Larraín
Santiago Oriente,Alianza por Chile,UDI,"('Carlos', 'Bombal', 'Otaegui')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Carlos_Bombal_Otaegui
Santiago Oriente,Concertación,PDC,"('Alejandro', 'Foxley', 'Ríoseco')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alejandro_Tomás_Foxley_Rioseco
O'Higgins,Alianza por Chile,UDI,"('Andrés', 'Chadwick', 'Piñera')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Andrés_Pío_Bernardino_Chadwick_Piñera
O'Higgins,Concertación,PDC,"('Rafael', 'Adolfo', 'Moreno', 'Rojas')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rafael_Adolfo_Moreno_Rojas
Maule Norte,Partido Comunista,PC,"('Cristina', 'Lartiga', 'Muñoz')",7211,2.83,,,
Maule Norte,Alianza por Chile,UDI,"('Juan', 'Antonio', 'Coloma', 'Correa')",104179,40.84,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Juan_Antonio_Coloma_Correa
Maule Norte,Alianza por Chile,IND,"('Alejandro', 'Contreras', 'Riquelme')",4135,1.62,,,
Maule Norte,Concertación,PDC,"('Roberto', 'León', 'Ramírez')",61754,24.21,,,
Maule Norte,Concertación,PS,"('Jaime', 'Gazmuri', 'Mujica')",77828,30.51,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Gazmuri_Mujica
Maule Norte,Válidamente emitidos,,(),255107,100.0,,,
Maule Sur,Partido Comunista,PC,"('Carlos', 'Verdugo', 'Bravo')",1988,1.32,,,
Maule Sur,Alianza por Chile,IND,"('Héctor', 'Moya', 'Martín')",3944,2.61,,,
Maule Sur,Alianza por Chile,UDI,"('Hernán', 'Larraín', 'Fernández')",66767,44.22,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hernán_Larraín_Fernández
Maule Sur,Partido Liberal,PL,"('Mario', 'Osses', 'Quiroz')",1407,0.93,,,
Maule Sur,Concertación,PS,"('Jaime', 'Naranjo', 'Ortiz')",42395,28.08,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jaime_Naranjo_Ortiz
Maule Sur,Concertación,PDC,"('Manuel', 'Matta', 'Aragay')",34502,22.85,,,
Maule Sur,Válidamente emitidos,,(),151003,100.0,,,
Bío-Bío Costa,Concertación,PS,"('José', 'Antonio', 'Viera-Gallo', 'Quesney')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Antonio_Viera_Gallo_Quesney
Bío-Bío Costa,Concertación,PDC,"('Hosain', 'Sabag', 'Castillo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Hosain_Sabag_Castillo
Bío-Bío Cordillera,Alianza por Chile,RN,"('Mario', 'Enrique', 'Ríos', 'Santander')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Mario_Enrique_Ríos_Santander
Bío-Bío Cordillera,Concertación,PDC,"('Sergio', 'Mariano', 'Ruiz-Esquide', 'Jara')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Mariano_Ruiz-Esquide_Jara
Araucanía Norte,Partido Comunista,PC,"('Ernesto', 'Araneda', 'Briones')",4004,3.09,,,
Araucanía Norte,Alianza por Chile,RN,"('Alberto', 'Espina', 'Otero')",62813,48.5,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Alberto_Espina_Otero
Araucanía Norte,Concertación,PDC,"('Miguel', 'Hernández', 'Saffirio')",27645,21.35,,,
Araucanía Norte,Concertación,PPD,"('Roberto', 'Muñoz', 'Barra')",35051,27.06,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Roberto_Muñoz_Barra
Araucanía Norte,Válidamente emitidos,,(),129513,100.0,,,
Araucanía Sur,Partido Comunista,PC,"('Antonio', 'Inostroza', 'Segura')",5553,2.42,,,
Araucanía Sur,Alianza por Chile,UDI,"('Eduardo', 'Díaz', 'Herrera')",53996,23.56,,,
Araucanía Sur,Alianza por Chile,RN,"('José', 'García', 'Ruminot')",79009,34.48,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Gilberto_García_Ruminot
Araucanía Sur,Concertación,PRSD,"('Guillermo', 'Vásquez', 'Úbeda')",9557,4.17,,,
Araucanía Sur,Concertación,PDC,"('Jorge', 'Exequiel', 'Lavandero', 'Illanes')",81022,35.36,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Exequiel_Lavandero_Illanes
Araucanía Sur,Válidamente emitidos,,(),229137,100.0,,,
Los Lagos Norte,Alianza por Chile,UDI,"('Marco', 'Cariola', 'Barroilhet')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marco_Antonio_Cariola_Barroilhet
Los Lagos Norte,Concertación,PDC,"('Gabriel', 'Valdés', 'Subercaseaux')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Gabriel_Valdés_Subercaseaux
Los Lagos Sur,Alianza por Chile,UDI,"('Rodolfo', 'Stange', 'Oelckers')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Rodolfo_Stange_Oelckers
Los Lagos Sur,Concertación,PDC,"('Sergio', 'Páez', 'Verdugo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Páez_Verdugo
Aysén,Partido Comunista,PC,"('Armando', 'Coloma', 'Herrera')",1099,2.93,,,
Aysén,Alianza por Chile,IND,"('Antonio', 'Horvath', 'Kiss')",13096,34.93,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Antonio_Horvath_Kiss
Aysén,Concertación,PRSD,"('Vladimir', 'Anselmo', 'Sule', 'Candia')",9468,25.25,,,
Aysén,Concertación,PDC,"('Adolfo', 'Zaldívar', 'Larraín')",11302,30.15,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Miguel_Adolfo_Zaldívar_Larraín
Aysén,Candidatura Independiente,IND,"('Orlando', 'Baesler', 'Heger')",2527,6.74,,,
Aysén,Válidamente emitidos,,(),37492,100.0,,,
Magallanes,Alianza por Chile,UDI,"('Sergio', 'Fernández', 'Fernández')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Sergio_Fernández_Aguayo
Magallanes,Concertación,PDC,"('José', 'Ruiz', 'de Giorgio')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/José_Ruiz_de_Giorgio
Designados,Alianza por Chile,SUPREMA,"('Enrique', 'Zurita', 'Campos')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Zurita_Camps
Designados,Alianza por Chile,PDC,"('Eduardo', 'Frei', 'Ruiz-Tagle')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Eduardo_Frei_Ruiz-Tagle
Designados,Alianza por Chile,PDC,"('Edgardo', 'Böeninger', 'Kausel')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Edgardo_Boeninger_Kausel
Designados,Alianza por Chile,COSENA,"('Jorge', 'Martínez', 'Busch')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Jorge_Martínez_Busch
Designados,Alianza por Chile,COSENA,"('Ramón', 'Vega', 'Hidalgo')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Ramón_Vega_Hidalgo
Designados,Alianza por Chile,COSENA,"('Fernando', 'Cordero', 'Rusque')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Fernando_Cordero_Rusque
Designados,Alianza por Chile,PR,"('Enrique', 'Silva', 'Cimma')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Enrique_Silva_Cimma
Designados,Alianza por Chile,PR,"('Augusto', 'Parra', 'Muñoz')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/César_Augusto_Parra_Muñoz
Designados,Alianza por Chile,SUPREMA,"('Marcos', 'Aburto', 'Ochoa')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Marcos_Aurelio_Aburto_Ochoa
Designados,Alianza por Chile,COSENA,"('Julio', 'Canessa', 'Robert')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Julio_Canessa_Robert
Designados,Alianza por Chile,VIT,"('Augusto', 'Pinochet', 'Ugarte')",0,0.0,*,*,https://www.bcn.cl/historiapolitica/resenas_parlamentarias/wiki/Augusto_Pinochet_Ugarte
