Distrito,Lista/Pacto,Partido,Candidaturas,Votos,Porcentaje,Electos
D4,Democracia y Progreso,UDI,1,32986,27.57,0
D4,Democracia y Progreso,RN,1,4663,3.9,0
D4,Alianza de Centro,AN,1,2216,1.85,0
D4,Alianza de Centro,DR,0,0,0.0,0
D4,Liberal-Socialista Chileno,PL,1,4018,3.36,0
D4,Liberal-Socialista Chileno,PS,0,0,0.0,0
D4,Unidad para la Democracia,PAIS,0,0,0.0,0
D4,Unidad para la Democracia,PRSD,0,0,0.0,0
D4,Válidamente emitidos,,0,119637,100.0,0
D5,Concertación de Partidos por la Democracia,PDC,1,20313,30.84,1
D5,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D5,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D5,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D5,Concertación de Partidos por la Democracia,PR,1,2401,3.65,0
D5,Democracia y Progreso,UDI,0,0,0.0,0
D5,Democracia y Progreso,RN,1,11271,17.11,1
D5,Alianza de Centro,AN,1,522,0.79,0
D5,Alianza de Centro,DR,1,1748,2.65,0
D5,Liberal-Socialista Chileno,PL,1,2055,3.12,0
D5,Liberal-Socialista Chileno,PS,0,0,0.0,0
D5,Unidad para la Democracia,PRSD,0,0,0.0,0
D5,Unidad para la Democracia,PAIS,1,18355,27.87,0
D5,Válidamente emitidos,,0,65871,100.0,0
D6,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D6,Concertación de Partidos por la Democracia,PDC,1,12543,29.24,0
D6,Concertación de Partidos por la Democracia,PPD,1,13143,30.64,1
D6,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D6,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D6,Democracia y Progreso,RN,1,11644,27.15,1
D6,Democracia y Progreso,UDI,0,0,0.0,0
D6,Alianza de Centro,AN,0,0,0.0,0
D6,Alianza de Centro,DR,0,0,0.0,0
D6,Liberal-Socialista Chileno,PS,0,0,0.0,0
D6,Liberal-Socialista Chileno,PL,0,0,0.0,0
D6,Unidad para la Democracia,PRSD,0,0,0.0,0
D6,Unidad para la Democracia,PAIS,0,0,0.0,0
D6,Candidatura Independiente,IND,1,422,0.98,0
D6,Candidatura Independiente,IND,1,1494,3.48,0
D6,Válidamente emitidos,,0,42893,100.0,0
D7,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D7,Concertación de Partidos por la Democracia,PPD,1,19107,23.38,0
D7,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D7,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D7,Concertación de Partidos por la Democracia,PDC,1,21256,26.01,1
D7,Democracia y Progreso,UDI,1,3572,4.37,0
D7,Democracia y Progreso,RN,1,25376,31.05,1
D7,Alianza de Centro,DR,1,2167,2.65,0
D7,Alianza de Centro,AN,1,959,1.17,0
D7,Liberal-Socialista Chileno,PL,0,0,0.0,0
D7,Liberal-Socialista Chileno,PS,0,0,0.0,0
D7,Unidad para la Democracia,PRSD,0,0,0.0,0
D7,Unidad para la Democracia,PAIS,0,0,0.0,0
D7,Candidatura Independiente,IND,1,5502,6.73,0
D7,Candidatura Independiente,IND,1,3798,4.65,0
D7,Válidamente emitidos,,0,81737,100.0,0
D8,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D8,Concertación de Partidos por la Democracia,PDC,1,35068,37.1,1
D8,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D8,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D8,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D8,Democracia y Progreso,UDI,1,15730,16.64,0
D8,Democracia y Progreso,RN,1,16817,17.79,1
D8,Alianza de Centro,DR,1,4522,4.78,0
D8,Alianza de Centro,AN,1,1214,1.28,0
D8,Liberal-Socialista Chileno,PL,0,0,0.0,0
D8,Liberal-Socialista Chileno,PS,0,0,0.0,0
D8,Unidad para la Democracia,PAIS,0,0,0.0,0
D8,Unidad para la Democracia,PRSD,0,0,0.0,0
D8,Válidamente emitidos,,0,94527,100.0,0
D9,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D9,Concertación de Partidos por la Democracia,PDC,1,19753,31.11,1
D9,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D9,Concertación de Partidos por la Democracia,PPD,1,22057,34.74,1
D9,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D9,Democracia y Progreso,RN,1,11104,17.49,0
D9,Democracia y Progreso,UDI,1,8216,12.94,0
D9,Alianza de Centro,AN,0,0,0.0,0
D9,Alianza de Centro,DR,1,2369,3.73,0
D9,Liberal-Socialista Chileno,PS,0,0,0.0,0
D9,Liberal-Socialista Chileno,PL,0,0,0.0,0
D9,Unidad para la Democracia,PRSD,0,0,0.0,0
D9,Unidad para la Democracia,PAIS,0,0,0.0,0
D9,Válidamente emitidos,,0,63499,100.0,0
D10,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D10,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D10,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D10,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D10,Concertación de Partidos por la Democracia,PDC,1,41004,31.76,1
D10,Democracia y Progreso,UDI,0,0,0.0,0
D10,Democracia y Progreso,RN,2,49057,38.0,1
D10,Alianza de Centro,DR,0,0,0.0,0
D10,Alianza de Centro,AN,0,0,0.0,0
D10,Liberal-Socialista Chileno,PL,0,0,0.0,0
D10,Liberal-Socialista Chileno,PS,0,0,0.0,0
D10,Unidad para la Democracia,PRSD,0,0,0.0,0
D10,Unidad para la Democracia,PAIS,0,0,0.0,0
D10,Válidamente emitidos,,0,129104,100.0,0
D11,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D11,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D11,Concertación de Partidos por la Democracia,PR,1,17698,17.66,0
D11,Concertación de Partidos por la Democracia,PDC,1,26934,26.88,1
D11,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D11,Democracia y Progreso,UDI,0,0,0.0,0
D11,Democracia y Progreso,RN,2,30998,30.94,1
D11,Alianza de Centro,AN,1,3739,3.73,0
D11,Alianza de Centro,DR,0,0,0.0,0
D11,Liberal-Socialista Chileno,PS,0,0,0.0,0
D11,Liberal-Socialista Chileno,PL,0,0,0.0,0
D11,Unidad para la Democracia,PAIS,2,15510,15.48,0
D11,Unidad para la Democracia,PRSD,0,0,0.0,0
D11,Candidatura Independiente,IND,1,5310,5.3,0
D11,Válidamente emitidos,,0,100189,100.0,0
D12,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D12,Concertación de Partidos por la Democracia,PPD,1,42590,37.79,1
D12,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D12,Concertación de Partidos por la Democracia,PDC,0,0,0.0,0
D12,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D12,Democracia y Progreso,UDI,1,22010,19.53,0
D12,Democracia y Progreso,RN,1,23005,20.41,1
D12,Alianza de Centro,DR,1,5097,4.52,0
D12,Alianza de Centro,AN,0,0,0.0,0
D12,Liberal-Socialista Chileno,PS,0,0,0.0,0
D12,Liberal-Socialista Chileno,PL,0,0,0.0,0
D12,Unidad para la Democracia,PRSD,0,0,0.0,0
D12,Unidad para la Democracia,PAIS,0,0,0.0,0
D12,Válidamente emitidos,,0,112690,100.0,0
D13,Concertación de Partidos por la Democracia,PR,1,5192,3.21,0
D13,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D13,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D13,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D13,Concertación de Partidos por la Democracia,PDC,1,55642,34.45,1
D13,Democracia y Progreso,UDI,1,28593,17.7,1
D13,Democracia y Progreso,RN,1,27842,17.24,0
D13,Alianza de Centro,DR,1,1853,1.15,0
D13,Alianza de Centro,AN,1,1311,0.81,0
D13,Liberal-Socialista Chileno,PL,0,0,0.0,0
D13,Liberal-Socialista Chileno,PS,1,10398,6.44,0
D13,Unidad para la Democracia,PAIS,1,27386,16.96,0
D13,Unidad para la Democracia,PRSD,0,0,0.0,0
D13,Válidamente emitidos,,0,161517,100.0,0
D14,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D14,Concertación de Partidos por la Democracia,PDC,1,47252,28.61,1
D14,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D14,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D14,Concertación de Partidos por la Democracia,PPD,1,34732,21.03,0
D14,Democracia y Progreso,UDI,1,28783,17.43,0
D14,Democracia y Progreso,RN,1,30005,18.17,1
D14,Alianza de Centro,DR,1,3465,2.1,0
D14,Alianza de Centro,AN,1,2416,1.46,0
D14,Liberal-Socialista Chileno,PL,0,0,0.0,0
D14,Liberal-Socialista Chileno,PS,0,0,0.0,0
D14,Unidad para la Democracia,PRSD,0,0,0.0,0
D14,Unidad para la Democracia,PAIS,0,0,0.0,0
D14,Candidatura Independiente,IND,1,1585,0.96,0
D14,Válidamente emitidos,,0,165149,100.0,0
D15,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D15,Concertación de Partidos por la Democracia,PDC,1,25429,37.38,1
D15,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D15,Concertación de Partidos por la Democracia,PPD,1,16252,23.89,1
D15,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D15,Democracia y Progreso,UDI,1,12196,17.93,0
D15,Democracia y Progreso,RN,0,0,0.0,0
D15,Alianza de Centro,AN,0,0,0.0,0
D15,Alianza de Centro,DR,1,2294,3.37,0
D15,Liberal-Socialista Chileno,PL,0,0,0.0,0
D15,Liberal-Socialista Chileno,PS,0,0,0.0,0
D15,Unidad para la Democracia,PAIS,0,0,0.0,0
D15,Unidad para la Democracia,PRSD,0,0,0.0,0
D15,Válidamente emitidos,,0,68029,100.0,0
D16,Concertación de Partidos por la Democracia,PR,1,17270,14.82,0
D16,Concertación de Partidos por la Democracia,PPD,1,35448,30.42,1
D16,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D16,Concertación de Partidos por la Democracia,PDC,0,0,0.0,0
D16,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D16,Democracia y Progreso,RN,1,17461,14.99,0
D16,Democracia y Progreso,UDI,1,23269,19.97,1
D16,Alianza de Centro,AN,0,0,0.0,0
D16,Alianza de Centro,DR,0,0,0.0,0
D16,Liberal-Socialista Chileno,PL,0,0,0.0,0
D16,Liberal-Socialista Chileno,PS,0,0,0.0,0
D16,Unidad para la Democracia,PAIS,0,0,0.0,0
D16,Unidad para la Democracia,PRSD,1,1191,1.02,0
D16,Válidamente emitidos,,0,116514,100.0,0
D17,Concertación de Partidos por la Democracia,PDC,1,61640,33.07,1
D17,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D17,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D17,Concertación de Partidos por la Democracia,PPD,1,54939,29.47,1
D17,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D17,Democracia y Progreso,RN,1,13802,7.4,0
D17,Democracia y Progreso,UDI,1,37033,19.87,0
D17,Alianza de Centro,DR,0,0,0.0,0
D17,Alianza de Centro,AN,1,2427,1.3,0
D17,Liberal-Socialista Chileno,PS,0,0,0.0,0
D17,Liberal-Socialista Chileno,PL,0,0,0.0,0
D17,Unidad para la Democracia,PAIS,0,0,0.0,0
D17,Unidad para la Democracia,PRSD,0,0,0.0,0
D17,Candidatura Independiente,IND,1,1869,1.0,0
D17,Válidamente emitidos,,0,186418,100.0,0
D18,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D18,Concertación de Partidos por la Democracia,PLV,1,8504,4.14,0
D18,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D18,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D18,Concertación de Partidos por la Democracia,PDC,1,76105,37.04,1
D18,Democracia y Progreso,UDI,1,23726,11.55,0
D18,Democracia y Progreso,RN,1,28114,13.68,1
D18,Alianza de Centro,AN,0,0,0.0,0
D18,Alianza de Centro,DR,0,0,0.0,0
D18,Liberal-Socialista Chileno,PS,0,0,0.0,0
D18,Liberal-Socialista Chileno,PL,0,0,0.0,0
D18,Unidad para la Democracia,PAIS,2,49264,23.98,0
D18,Unidad para la Democracia,PRSD,0,0,0.0,0
D18,Válidamente emitidos,,0,205460,100.0,0
D19,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D19,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D19,Concertación de Partidos por la Democracia,PPD,1,39549,28.35,0
D19,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D19,Concertación de Partidos por la Democracia,PDC,1,41876,30.02,1
D19,Democracia y Progreso,RN,1,7647,5.48,0
D19,Democracia y Progreso,UDI,1,34137,24.47,1
D19,Alianza de Centro,AN,0,0,0.0,0
D19,Alianza de Centro,DR,0,0,0.0,0
D19,Liberal-Socialista Chileno,PS,0,0,0.0,0
D19,Liberal-Socialista Chileno,PL,0,0,0.0,0
D19,Unidad para la Democracia,PAIS,0,0,0.0,0
D19,Unidad para la Democracia,PRSD,0,0,0.0,0
D19,Candidatura Independiente,IND,1,4122,2.96,0
D19,Válidamente emitidos,,0,139481,100.0,0
D20,Concertación de Partidos por la Democracia,PDC,1,79757,36.55,1
D20,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D20,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D20,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D20,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D20,Democracia y Progreso,UDI,0,0,0.0,0
D20,Democracia y Progreso,RN,2,71400,32.72,1
D20,Alianza de Centro,DR,0,0,0.0,0
D20,Alianza de Centro,AN,1,3260,1.49,0
D20,Liberal-Socialista Chileno,PS,0,0,0.0,0
D20,Liberal-Socialista Chileno,PL,0,0,0.0,0
D20,Unidad para la Democracia,PRSD,0,0,0.0,0
D20,Unidad para la Democracia,PAIS,0,0,0.0,0
D20,Válidamente emitidos,,0,218226,100.0,0
D21,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D21,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D21,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D21,Concertación de Partidos por la Democracia,PDC,1,72853,35.11,1
D21,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D21,Democracia y Progreso,UDI,1,3479,1.68,0
D21,Democracia y Progreso,RN,1,83922,40.45,1
D21,Alianza de Centro,DR,0,0,0.0,0
D21,Alianza de Centro,AN,1,1455,0.7,0
D21,Liberal-Socialista Chileno,PS,0,0,0.0,0
D21,Liberal-Socialista Chileno,PL,0,0,0.0,0
D21,Unidad para la Democracia,PAIS,2,23304,11.23,0
D21,Unidad para la Democracia,PRSD,0,0,0.0,0
D21,Candidatura Independiente,IND,1,17074,8.23,0
D21,Válidamente emitidos,,0,207474,100.0,0
D22,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D22,Concertación de Partidos por la Democracia,PDC,1,35880,23.59,0
D22,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D22,Concertación de Partidos por la Democracia,PPD,1,42022,27.63,1
D22,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D22,Democracia y Progreso,UDI,0,0,0.0,0
D22,Democracia y Progreso,RN,1,3535,2.32,0
D22,Alianza de Centro,AN,0,0,0.0,0
D22,Alianza de Centro,DR,0,0,0.0,0
D22,Liberal-Socialista Chileno,PS,0,0,0.0,0
D22,Liberal-Socialista Chileno,PL,1,7090,4.66,0
D22,Unidad para la Democracia,PRSD,0,0,0.0,0
D22,Unidad para la Democracia,PAIS,0,0,0.0,0
D22,Válidamente emitidos,,0,152100,100.0,0
D23,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D23,Concertación de Partidos por la Democracia,PDC,1,49961,26.56,1
D23,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D23,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D23,Concertación de Partidos por la Democracia,PPD,1,16318,8.68,0
D23,Democracia y Progreso,UDI,1,36379,19.34,0
D23,Democracia y Progreso,RN,1,79595,42.32,1
D23,Alianza de Centro,DR,0,0,0.0,0
D23,Alianza de Centro,AN,1,1116,0.59,0
D23,Liberal-Socialista Chileno,PL,0,0,0.0,0
D23,Liberal-Socialista Chileno,PS,0,0,0.0,0
D23,Unidad para la Democracia,PAIS,0,0,0.0,0
D23,Unidad para la Democracia,PRSD,0,0,0.0,0
D23,Válidamente emitidos,,0,188097,100.0,0
D24,Concertación de Partidos por la Democracia,PDC,0,0,0.0,0
D24,Concertación de Partidos por la Democracia,PH,1,40526,29.29,1
D24,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D24,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D24,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D24,Democracia y Progreso,RN,1,7928,5.73,0
D24,Democracia y Progreso,UDI,0,0,0.0,0
D24,Alianza de Centro,DR,0,0,0.0,0
D24,Alianza de Centro,AN,0,0,0.0,0
D24,Liberal-Socialista Chileno,PL,2,4054,2.93,0
D24,Liberal-Socialista Chileno,PS,0,0,0.0,0
D24,Unidad para la Democracia,PRSD,0,0,0.0,0
D24,Unidad para la Democracia,PAIS,0,0,0.0,0
D24,Válidamente emitidos,,0,138346,100.0,0
D25,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D25,Concertación de Partidos por la Democracia,PDC,1,83715,42.78,1
D25,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D25,Concertación de Partidos por la Democracia,PLV,1,6438,3.29,0
D25,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D25,Democracia y Progreso,UDI,1,42733,21.83,1
D25,Democracia y Progreso,RN,0,0,0.0,0
D25,Alianza de Centro,AN,0,0,0.0,0
D25,Alianza de Centro,DR,0,0,0.0,0
D25,Liberal-Socialista Chileno,PS,0,0,0.0,0
D25,Liberal-Socialista Chileno,PL,1,2569,1.31,0
D25,Unidad para la Democracia,PAIS,1,23180,11.84,0
D25,Unidad para la Democracia,PRSD,0,0,0.0,0
D25,Válidamente emitidos,,0,195710,100.0,0
D26,Concertación de Partidos por la Democracia,PPD,1,51504,35.79,1
D26,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D26,Concertación de Partidos por la Democracia,PDC,1,36837,25.6,0
D26,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D26,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D26,Democracia y Progreso,UDI,0,0,0.0,0
D26,Democracia y Progreso,RN,1,13872,9.64,0
D26,Alianza de Centro,AN,0,0,0.0,0
D26,Alianza de Centro,DR,0,0,0.0,0
D26,Liberal-Socialista Chileno,PS,0,0,0.0,0
D26,Liberal-Socialista Chileno,PL,0,0,0.0,0
D26,Unidad para la Democracia,PRSD,0,0,0.0,0
D26,Unidad para la Democracia,PAIS,0,0,0.0,0
D26,Válidamente emitidos,,0,143906,100.0,0
D27,Concertación de Partidos por la Democracia,PDC,1,69757,35.27,1
D27,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D27,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D27,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D27,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D27,Democracia y Progreso,UDI,1,42243,21.36,0
D27,Democracia y Progreso,RN,1,15173,7.67,0
D27,Alianza de Centro,DR,0,0,0.0,0
D27,Alianza de Centro,AN,0,0,0.0,0
D27,Liberal-Socialista Chileno,PS,0,0,0.0,0
D27,Liberal-Socialista Chileno,PL,0,0,0.0,0
D27,Unidad para la Democracia,PAIS,0,0,0.0,0
D27,Unidad para la Democracia,PRSD,0,0,0.0,0
D27,Válidamente emitidos,,0,197788,100.0,0
D28,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D28,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D28,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D28,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D28,Concertación de Partidos por la Democracia,PDC,1,85358,42.53,1
D28,Democracia y Progreso,RN,1,25750,12.83,0
D28,Democracia y Progreso,UDI,0,0,0.0,0
D28,Alianza de Centro,AN,0,0,0.0,0
D28,Alianza de Centro,DR,0,0,0.0,0
D28,Liberal-Socialista Chileno,PS,0,0,0.0,0
D28,Liberal-Socialista Chileno,PL,1,5483,2.73,0
D28,Unidad para la Democracia,PRSD,0,0,0.0,0
D28,Unidad para la Democracia,PAIS,0,0,0.0,0
D28,Válidamente emitidos,,0,200713,100.0,0
D29,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D29,Concertación de Partidos por la Democracia,PDC,1,63598,41.32,1
D29,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D29,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D29,Concertación de Partidos por la Democracia,PPD,1,35120,22.82,1
D29,Democracia y Progreso,RN,1,24539,15.94,0
D29,Democracia y Progreso,UDI,1,19617,12.75,0
D29,Alianza de Centro,DR,0,0,0.0,0
D29,Alianza de Centro,AN,0,0,0.0,0
D29,Liberal-Socialista Chileno,PL,0,0,0.0,0
D29,Liberal-Socialista Chileno,PS,0,0,0.0,0
D29,Unidad para la Democracia,PAIS,0,0,0.0,0
D29,Unidad para la Democracia,PRSD,0,0,0.0,0
D29,Válidamente emitidos,,0,153916,100.0,0
D30,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D30,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D30,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D30,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D30,Concertación de Partidos por la Democracia,PDC,1,81125,55.75,1
D30,Democracia y Progreso,UDI,1,37470,25.75,1
D30,Democracia y Progreso,RN,1,14182,9.75,0
D30,Alianza de Centro,AN,0,0,0.0,0
D30,Alianza de Centro,DR,0,0,0.0,0
D30,Liberal-Socialista Chileno,PL,1,6718,4.62,0
D30,Liberal-Socialista Chileno,PS,0,0,0.0,0
D30,Unidad para la Democracia,PAIS,0,0,0.0,0
D30,Unidad para la Democracia,PRSD,0,0,0.0,0
D30,Válidamente emitidos,,0,145521,100.0,0
D31,Concertación de Partidos por la Democracia,PDC,0,0,0.0,0
D31,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D31,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D31,Concertación de Partidos por la Democracia,PR,1,30510,21.32,0
D31,Concertación de Partidos por la Democracia,PPD,1,43931,30.7,1
D31,Democracia y Progreso,RN,1,26720,18.67,0
D31,Democracia y Progreso,UDI,1,29348,20.51,1
D31,Alianza de Centro,AN,1,2071,1.45,0
D31,Alianza de Centro,DR,0,0,0.0,0
D31,Liberal-Socialista Chileno,PL,1,6012,4.2,0
D31,Liberal-Socialista Chileno,PS,0,0,0.0,0
D31,Unidad para la Democracia,PRSD,0,0,0.0,0
D31,Unidad para la Democracia,PAIS,0,0,0.0,0
D31,Válidamente emitidos,,0,143108,100.0,0
D32,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D32,Concertación de Partidos por la Democracia,PDC,1,24886,25.54,0
D32,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D32,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D32,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D32,Democracia y Progreso,RN,1,32985,33.85,1
D32,Democracia y Progreso,UDI,0,0,0.0,0
D32,Alianza de Centro,DR,0,0,0.0,0
D32,Alianza de Centro,AN,0,0,0.0,0
D32,Liberal-Socialista Chileno,PL,0,0,0.0,0
D32,Liberal-Socialista Chileno,PS,0,0,0.0,0
D32,Unidad para la Democracia,PRSD,0,0,0.0,0
D32,Unidad para la Democracia,PAIS,0,0,0.0,0
D32,Válidamente emitidos,,0,97451,100.0,0
D33,Concertación de Partidos por la Democracia,PLV,0,0,0.0,0
D33,Concertación de Partidos por la Democracia,PH,0,0,0.0,0
D33,Concertación de Partidos por la Democracia,PPD,0,0,0.0,0
D33,Concertación de Partidos por la Democracia,PR,0,0,0.0,0
D33,Concertación de Partidos por la Democracia,PDC,0,0,0.0,0
D33,Democracia y Progreso,RN,0,0,0.0,0
D33,Democracia y Progreso,UDI,1,27837,27.01,1
D33,Alianza de Centro,AN,1,1437,1.39,0
D33,Alianza de Centro,DR,1,2457,2.38,0
D33,Liberal-Socialista Chileno,PS,0,0,0.0,0
D33,Liberal-Socialista Chileno,PL,1,2359,2.29,0
D33,Unidad para la Democracia,PAIS,1,28451,27.61,1
D33,Unidad para la Democracia,PRSD,0,0,0.0,0
