Distrito,Lista/Pacto,Candidaturas,Votos,Porcentaje,Electos
D6,Democracia y Progreso,2,14346,33.45,1
D6,Partido del Sur,0,0,0.0,0
D6,Alianza de Centro,0,0,0.0,0
D6,Liberal-Socialista Chileno,1,945,2.2,0
D6,Partido Nacional,0,0,0.0,0
D6,Unidad para la Democracia,0,0,0.0,0
D6,Candidatura Independiente,1,422,0.98,0
D6,Candidatura Independiente,1,1494,3.48,0
D6,Válidamente emitidos,0,42893,100.0,0
D7,Concertación de Partidos por la Democracia,2,40363,49.38,1
D7,Democracia y Progreso,2,28948,35.42,1
D7,Partido del Sur,0,0,0.0,0
D7,Alianza de Centro,2,3126,3.82,0
D7,Liberal-Socialista Chileno,0,0,0.0,0
D7,Partido Nacional,0,0,0.0,0
D7,Unidad para la Democracia,0,0,0.0,0
D7,Candidatura Independiente,1,3798,4.65,0
D7,Candidatura Independiente,1,5502,6.73,0
D7,Válidamente emitidos,0,81737,100.0,0
D8,Concertación de Partidos por la Democracia,2,56244,59.5,1
D8,Democracia y Progreso,2,32547,34.43,1
D8,Partido del Sur,0,0,0.0,0
D8,Alianza de Centro,2,5736,6.07,0
D8,Liberal-Socialista Chileno,0,0,0.0,0
D8,Partido Nacional,0,0,0.0,0
D8,Unidad para la Democracia,0,0,0.0,0
D8,Válidamente emitidos,0,94527,100.0,0
D9,Concertación de Partidos por la Democracia,2,41810,65.84,2
D9,Democracia y Progreso,2,19320,30.43,0
D9,Partido del Sur,0,0,0.0,0
D9,Alianza de Centro,1,2369,3.73,0
D9,Liberal-Socialista Chileno,0,0,0.0,0
D9,Partido Nacional,0,0,0.0,0
D9,Unidad para la Democracia,0,0,0.0,0
D9,Válidamente emitidos,0,63499,100.0,0
D10,Concertación de Partidos por la Democracia,2,80047,62.0,1
D10,Democracia y Progreso,2,49057,38.0,1
D10,Partido del Sur,0,0,0.0,0
D10,Alianza de Centro,0,0,0.0,0
D10,Liberal-Socialista Chileno,0,0,0.0,0
D10,Partido Nacional,0,0,0.0,0
D10,Unidad para la Democracia,0,0,0.0,0
D10,Válidamente emitidos,0,129104,100.0,0
D11,Concertación de Partidos por la Democracia,2,44632,44.55,1
D11,Democracia y Progreso,2,30998,30.94,1
D11,Partido del Sur,0,0,0.0,0
D11,Alianza de Centro,1,3739,3.73,0
D11,Liberal-Socialista Chileno,0,0,0.0,0
D11,Partido Nacional,0,0,0.0,0
D11,Unidad para la Democracia,2,15510,15.48,0
D11,Candidatura Independiente,1,5310,5.3,0
D11,Válidamente emitidos,0,100189,100.0,0
D12,Concertación de Partidos por la Democracia,2,56845,50.44,1
D12,Democracia y Progreso,2,45015,39.95,1
D12,Partido del Sur,0,0,0.0,0
D12,Alianza de Centro,2,10830,9.61,0
D12,Liberal-Socialista Chileno,0,0,0.0,0
D12,Partido Nacional,0,0,0.0,0
D12,Unidad para la Democracia,0,0,0.0,0
D12,Válidamente emitidos,0,112690,100.0,0
D13,Concertación de Partidos por la Democracia,2,60834,37.66,1
D13,Democracia y Progreso,2,56435,34.94,1
D13,Partido del Sur,0,0,0.0,0
D13,Alianza de Centro,2,3164,1.96,0
D13,Liberal-Socialista Chileno,1,10398,6.44,0
D13,Partido Nacional,0,0,0.0,0
D13,Unidad para la Democracia,2,30686,19.0,0
D13,Válidamente emitidos,0,161517,100.0,0
D14,Concertación de Partidos por la Democracia,2,81984,49.64,1
D14,Democracia y Progreso,2,58788,35.6,1
D14,Partido del Sur,0,0,0.0,0
D14,Alianza de Centro,2,5881,3.56,0
D14,Liberal-Socialista Chileno,1,16911,10.24,0
D14,Partido Nacional,0,0,0.0,0
D14,Unidad para la Democracia,0,0,0.0,0
D14,Candidatura Independiente,1,1585,0.96,0
D14,Válidamente emitidos,0,165149,100.0,0
D15,Concertación de Partidos por la Democracia,2,41681,61.27,2
D15,Democracia y Progreso,2,20110,29.56,0
D15,Partido del Sur,0,0,0.0,0
D15,Alianza de Centro,2,2923,4.3,0
D15,Liberal-Socialista Chileno,1,3315,4.87,0
D15,Partido Nacional,0,0,0.0,0
D15,Unidad para la Democracia,0,0,0.0,0
D15,Válidamente emitidos,0,68029,100.0,0
D16,Concertación de Partidos por la Democracia,2,52718,45.25,1
D16,Democracia y Progreso,2,40730,34.96,1
D16,Partido del Sur,0,0,0.0,0
D16,Alianza de Centro,1,1625,1.39,0
D16,Liberal-Socialista Chileno,1,7392,6.34,0
D16,Partido Nacional,0,0,0.0,0
D16,Unidad para la Democracia,2,14049,12.06,0
D16,Válidamente emitidos,0,116514,100.0,0
D17,Concertación de Partidos por la Democracia,2,116579,62.54,2
D17,Democracia y Progreso,2,50835,27.27,0
D17,Partido del Sur,0,0,0.0,0
D17,Alianza de Centro,2,4259,2.28,0
D17,Liberal-Socialista Chileno,1,12876,6.91,0
D17,Partido Nacional,0,0,0.0,0
D17,Unidad para la Democracia,0,0,0.0,0
D17,Candidatura Independiente,1,1869,1.0,0
D17,Válidamente emitidos,0,186418,100.0,0
D18,Concertación de Partidos por la Democracia,2,84609,41.18,1
D18,Democracia y Progreso,2,51840,25.23,1
D18,Partido del Sur,0,0,0.0,0
D18,Alianza de Centro,2,5975,2.91,0
D18,Liberal-Socialista Chileno,2,13772,6.7,0
D18,Partido Nacional,0,0,0.0,0
D18,Unidad para la Democracia,2,49264,23.98,0
D18,Válidamente emitidos,0,205460,100.0,0
D19,Concertación de Partidos por la Democracia,2,81425,58.38,1
D19,Democracia y Progreso,2,41784,29.96,1
D19,Partido del Sur,0,0,0.0,0
D19,Alianza de Centro,0,0,0.0,0
D19,Liberal-Socialista Chileno,2,8345,5.98,0
D19,Partido Nacional,1,3805,2.73,0
D19,Unidad para la Democracia,0,0,0.0,0
D19,Candidatura Independiente,1,4122,2.96,0
D19,Válidamente emitidos,0,139481,100.0,0
D20,Concertación de Partidos por la Democracia,2,129935,59.54,1
D20,Democracia y Progreso,2,71400,32.72,1
D20,Partido del Sur,0,0,0.0,0
D20,Alianza de Centro,1,3260,1.49,0
D20,Liberal-Socialista Chileno,1,11686,5.35,0
D20,Partido Nacional,1,1945,0.89,0
D20,Unidad para la Democracia,0,0,0.0,0
D20,Válidamente emitidos,0,218226,100.0,0
D21,Concertación de Partidos por la Democracia,1,72853,35.11,1
D21,Democracia y Progreso,2,87401,42.13,1
D21,Partido del Sur,0,0,0.0,0
D21,Alianza de Centro,1,1455,0.7,0
D21,Liberal-Socialista Chileno,2,5387,2.6,0
D21,Partido Nacional,0,0,0.0,0
D21,Unidad para la Democracia,2,23304,11.23,0
D21,Candidatura Independiente,1,17074,8.23,0
D21,Válidamente emitidos,0,207474,100.0,0
D22,Concertación de Partidos por la Democracia,2,77902,51.22,1
D22,Democracia y Progreso,2,62037,40.79,1
D22,Partido del Sur,0,0,0.0,0
D22,Alianza de Centro,0,0,0.0,0
D22,Liberal-Socialista Chileno,2,9676,6.36,0
D22,Partido Nacional,1,2485,1.63,0
D22,Unidad para la Democracia,0,0,0.0,0
D22,Válidamente emitidos,0,152100,100.0,0
D23,Concertación de Partidos por la Democracia,2,66279,35.24,1
D23,Democracia y Progreso,2,115974,61.66,1
D23,Partido del Sur,0,0,0.0,0
D23,Alianza de Centro,1,1116,0.59,0
D23,Liberal-Socialista Chileno,1,3772,2.01,0
D23,Partido Nacional,1,956,0.51,0
D23,Unidad para la Democracia,0,0,0.0,0
D23,Válidamente emitidos,0,188097,100.0,0
D24,Concertación de Partidos por la Democracia,2,74388,53.77,1
D24,Democracia y Progreso,2,55561,40.16,1
D24,Partido del Sur,0,0,0.0,0
D24,Alianza de Centro,1,1445,1.04,0
D24,Liberal-Socialista Chileno,2,4054,2.93,0
D24,Partido Nacional,2,2898,2.09,0
D24,Unidad para la Democracia,0,0,0.0,0
D24,Válidamente emitidos,0,138346,100.0,0
D25,Concertación de Partidos por la Democracia,2,90153,46.06,1
D25,Democracia y Progreso,2,55694,28.46,1
D25,Partido del Sur,0,0,0.0,0
D25,Alianza de Centro,1,3735,1.91,0
D25,Liberal-Socialista Chileno,2,12504,6.39,0
D25,Partido Nacional,0,0,0.0,0
D25,Unidad para la Democracia,2,33624,17.18,0
D25,Válidamente emitidos,0,195710,100.0,0
D26,Concertación de Partidos por la Democracia,2,88341,61.39,1
D26,Democracia y Progreso,2,44356,30.82,1
D26,Partido del Sur,0,0,0.0,0
D26,Alianza de Centro,2,4112,2.86,0
D26,Liberal-Socialista Chileno,1,7097,4.93,0
D26,Partido Nacional,0,0,0.0,0
D26,Unidad para la Democracia,0,0,0.0,0
D26,Válidamente emitidos,0,143906,100.0,0
D27,Concertación de Partidos por la Democracia,2,120706,61.03,2
D27,Democracia y Progreso,2,57416,29.03,0
D27,Partido del Sur,0,0,0.0,0
D27,Alianza de Centro,2,4020,2.03,0
D27,Liberal-Socialista Chileno,1,15646,7.91,0
D27,Partido Nacional,0,0,0.0,0
D27,Unidad para la Democracia,0,0,0.0,0
D27,Válidamente emitidos,0,197788,100.0,0
D28,Concertación de Partidos por la Democracia,2,130007,64.77,2
D28,Democracia y Progreso,2,56622,28.21,0
D28,Partido del Sur,0,0,0.0,0
D28,Alianza de Centro,1,3613,1.8,0
D28,Liberal-Socialista Chileno,2,10471,5.22,0
D28,Partido Nacional,0,0,0.0,0
D28,Unidad para la Democracia,0,0,0.0,0
D28,Válidamente emitidos,0,200713,100.0,0
D29,Concertación de Partidos por la Democracia,2,98718,64.14,2
D29,Democracia y Progreso,2,44156,28.69,0
D29,Partido del Sur,0,0,0.0,0
D29,Alianza de Centro,1,3402,2.21,0
D29,Liberal-Socialista Chileno,2,7640,4.96,0
D29,Partido Nacional,0,0,0.0,0
D29,Unidad para la Democracia,0,0,0.0,0
D29,Válidamente emitidos,0,153916,100.0,0
D30,Concertación de Partidos por la Democracia,1,81125,55.75,1
D30,Democracia y Progreso,2,51652,35.49,1
D30,Partido del Sur,0,0,0.0,0
D30,Alianza de Centro,1,6026,4.14,0
D30,Liberal-Socialista Chileno,1,6718,4.62,0
D30,Partido Nacional,0,0,0.0,0
D30,Unidad para la Democracia,0,0,0.0,0
D30,Válidamente emitidos,0,145521,100.0,0
D31,Concertación de Partidos por la Democracia,2,74441,52.02,1
D31,Democracia y Progreso,2,56068,39.18,1
D31,Partido del Sur,0,0,0.0,0
D31,Alianza de Centro,1,2071,1.45,0
D31,Liberal-Socialista Chileno,2,9305,6.5,0
D31,Partido Nacional,1,1223,0.85,0
D31,Unidad para la Democracia,0,0,0.0,0
D31,Válidamente emitidos,0,143108,100.0,0
D32,Concertación de Partidos por la Democracia,2,62249,63.88,1
D32,Democracia y Progreso,1,32985,33.85,1
D32,Partido del Sur,0,0,0.0,0
D32,Alianza de Centro,1,2217,2.27,0
D32,Liberal-Socialista Chileno,0,0,0.0,0
D32,Partido Nacional,0,0,0.0,0
D32,Unidad para la Democracia,0,0,0.0,0
D32,Válidamente emitidos,0,97451,100.0,0
D33,Concertación de Partidos por la Democracia,2,32059,31.11,0
D33,Democracia y Progreso,2,32124,31.17,1
D33,Partido del Sur,0,0,0.0,0
D33,Alianza de Centro,2,3894,3.78,0
D33,Liberal-Socialista Chileno,1,2359,2.29,0
D33,Partido Nacional,0,0,0.0,0
D33,Unidad para la Democracia,2,32610,31.65,1
D33,Válidamente emitidos,0,103046,100.0,0
D34,Concertación de Partidos por la Democracia,2,37229,42.21,1
D34,Democracia y Progreso,2,32499,36.85,1
D34,Partido del Sur,0,0,0.0,0
D34,Alianza de Centro,0,0,0.0,0
D34,Liberal-Socialista Chileno,1,3940,4.47,0
D34,Partido Nacional,0,0,0.0,0
D34,Unidad para la Democracia,1,14527,16.47,0
D34,Válidamente emitidos,0,88195,100.0,0
D35,Concertación de Partidos por la Democracia,2,38181,54.69,1
D35,Democracia y Progreso,2,21045,30.14,1
D35,Partido del Sur,0,0,0.0,0
D35,Alianza de Centro,2,5405,7.74,0
D35,Liberal-Socialista Chileno,1,2656,3.8,0
D35,Partido Nacional,0,0,0.0,0
D35,Unidad para la Democracia,0,0,0.0,0
D35,Candidatura Independiente,1,2531,3.63,0
D35,Válidamente emitidos,0,69818,100.0,0
D36,Concertación de Partidos por la Democracia,2,70092,61.13,1
D36,Democracia y Progreso,2,38889,33.92,1
D36,Partido del Sur,0,0,0.0,0
D36,Alianza de Centro,0,0,0.0,0
D36,Liberal-Socialista Chileno,0,0,0.0,0
D36,Partido Nacional,1,5675,4.95,0
D36,Unidad para la Democracia,0,0,0.0,0
D36,Válidamente emitidos,0,114656,100.0,0
D37,Concertación de Partidos por la Democracia,2,58562,66.79,2
D37,Democracia y Progreso,2,23480,26.78,0
D37,Partido del Sur,0,0,0.0,0
D37,Alianza de Centro,1,5641,6.43,0
D37,Liberal-Socialista Chileno,0,0,0.0,0
D37,Partido Nacional,0,0,0.0,0
D37,Unidad para la Democracia,0,0,0.0,0
D37,Válidamente emitidos,0,87683,100.0,0
D38,Concertación de Partidos por la Democracia,2,41113,60.03,1
D38,Democracia y Progreso,2,23836,34.8,1
D38,Partido del Sur,0,0,0.0,0
D38,Alianza de Centro,2,3540,5.17,0
D38,Liberal-Socialista Chileno,0,0,0.0,0
D38,Partido Nacional,0,0,0.0,0
D38,Unidad para la Democracia,0,0,0.0,0
D38,Válidamente emitidos,0,68489,100.0,0
D39,Concertación de Partidos por la Democracia,2,46523,55.39,1
D39,Democracia y Progreso,2,30630,36.47,1
D39,Partido del Sur,0,0,0.0,0
D39,Alianza de Centro,0,0,0.0,0
D39,Liberal-Socialista Chileno,0,0,0.0,0
D39,Partido Nacional,1,1888,2.25,0
D39,Unidad para la Democracia,0,0,0.0,0
D39,Candidatura Independiente,1,4947,5.89,0
D39,Válidamente emitidos,0,83988,100.0,0
D40,Concertación de Partidos por la Democracia,2,36177,48.06,1
D40,Democracia y Progreso,2,22795,30.28,1
D40,Partido del Sur,0,0,0.0,0
D40,Alianza de Centro,0,0,0.0,0
D40,Liberal-Socialista Chileno,0,0,0.0,0
D40,Partido Nacional,0,0,0.0,0
D40,Unidad para la Democracia,0,0,0.0,0
D40,Candidatura Independiente,1,16302,21.66,0
D40,Válidamente emitidos,0,75274,100.0,0
D41,Concertación de Partidos por la Democracia,2,65065,52.49,1
D41,Democracia y Progreso,2,50678,40.88,1
D41,Partido del Sur,0,0,0.0,0
D41,Alianza de Centro,2,8217,6.63,0
D41,Liberal-Socialista Chileno,0,0,0.0,0
D41,Partido Nacional,0,0,0.0,0
D41,Unidad para la Democracia,0,0,0.0,0
D41,Válidamente emitidos,0,123960,100.0,0
D42,Concertación de Partidos por la Democracia,1,17799,16.1,0
D42,Democracia y Progreso,2,49593,44.85,1
D42,Partido del Sur,0,0,0.0,0
D42,Alianza de Centro,0,0,0.0,0
D42,Liberal-Socialista Chileno,0,0,0.0,0
D42,Partido Nacional,0,0,0.0,0
D42,Unidad para la Democracia,0,0,0.0,0
D42,Candidatura Independiente,1,43194,39.06,1
D42,Válidamente emitidos,0,110586,100.0,0
D43,Concertación de Partidos por la Democracia,2,55600,46.08,1
D43,Democracia y Progreso,2,34221,28.36,1
D43,Partido del Sur,0,0,0.0,0
D43,Alianza de Centro,1,6904,5.72,0
D43,Liberal-Socialista Chileno,0,0,0.0,0
D43,Partido Nacional,0,0,0.0,0
D43,Unidad para la Democracia,2,23946,19.84,0
D43,Válidamente emitidos,0,120671,100.0,0
D44,Concertación de Partidos por la Democracia,2,108678,62.86,2
D44,Democracia y Progreso,2,45490,26.31,0
D44,Partido del Sur,0,0,0.0,0
D44,Alianza de Centro,1,18727,10.83,0
D44,Liberal-Socialista Chileno,0,0,0.0,0
D44,Partido Nacional,0,0,0.0,0
D44,Unidad para la Democracia,0,0,0.0,0
D44,Válidamente emitidos,0,172895,100.0,0
D45,Concertación de Partidos por la Democracia,2,42878,39.75,1
D45,Democracia y Progreso,2,27718,25.7,0
D45,Partido del Sur,0,0,0.0,0
D45,Alianza de Centro,1,5313,4.93,0
D45,Liberal-Socialista Chileno,0,0,0.0,0
D45,Partido Nacional,0,0,0.0,0
D45,Unidad para la Democracia,2,31947,29.62,1
D45,Válidamente emitidos,0,107856,100.0,0
D46,Concertación de Partidos por la Democracia,2,51140,53.03,2
D46,Democracia y Progreso,2,24414,25.32,0
D46,Partido del Sur,0,0,0.0,0
D46,Alianza de Centro,0,0,0.0,0
D46,Liberal-Socialista Chileno,0,0,0.0,0
D46,Partido Nacional,0,0,0.0,0
D46,Unidad para la Democracia,2,20885,21.66,0
D46,Válidamente emitidos,0,96439,100.0,0
D47,Concertación de Partidos por la Democracia,2,68193,49.75,1
D47,Democracia y Progreso,2,60086,43.84,1
D47,Partido del Sur,0,0,0.0,0
D47,Alianza de Centro,2,8781,6.41,0
D47,Liberal-Socialista Chileno,0,0,0.0,0
D47,Partido Nacional,0,0,0.0,0
D47,Unidad para la Democracia,0,0,0.0,0
D47,Válidamente emitidos,0,137060,100.0,0
D48,Concertación de Partidos por la Democracia,2,32926,46.62,1
D48,Democracia y Progreso,2,23019,32.59,1
D48,Partido del Sur,2,3617,5.12,0
D48,Alianza de Centro,1,1440,2.04,0
D48,Liberal-Socialista Chileno,0,0,0.0,0
D48,Partido Nacional,1,4377,6.2,0
D48,Unidad para la Democracia,2,5245,7.43,0
D48,Válidamente emitidos,0,70624,100.0,0
D49,Concertación de Partidos por la Democracia,2,32785,49.69,1
D49,Democracia y Progreso,2,19649,29.78,1
D49,Partido del Sur,2,2384,3.61,0
D49,Alianza de Centro,2,2958,4.48,0
D49,Liberal-Socialista Chileno,0,0,0.0,0
D49,Partido Nacional,2,8207,12.44,0
D49,Unidad para la Democracia,0,0,0.0,0
D49,Válidamente emitidos,0,65983,100.0,0
D50,Concertación de Partidos por la Democracia,2,54998,45.95,1
D50,Democracia y Progreso,2,37598,31.41,1
D50,Partido del Sur,2,13410,11.2,0
D50,Alianza de Centro,0,0,0.0,0
D50,Liberal-Socialista Chileno,0,0,0.0,0
D50,Partido Nacional,1,1742,1.46,0
D50,Unidad para la Democracia,1,11942,9.98,0
D50,Válidamente emitidos,0,119690,100.0,0
D51,Concertación de Partidos por la Democracia,2,30767,48.57,1
D51,Democracia y Progreso,2,19098,30.15,1
D51,Partido del Sur,2,7619,12.03,0
D51,Alianza de Centro,1,1754,2.77,0
D51,Liberal-Socialista Chileno,0,0,0.0,0
D51,Partido Nacional,0,0,0.0,0
D51,Unidad para la Democracia,0,0,0.0,0
D51,Candidatura Independiente,1,2308,3.64,0
D51,Candidatura Independiente,1,1794,2.83,0
D51,Válidamente emitidos,0,63340,100.0,0
D52,Concertación de Partidos por la Democracia,2,22495,35.94,1
D52,Democracia y Progreso,2,26579,42.46,1
D52,Partido del Sur,2,8413,13.44,0
D52,Alianza de Centro,0,0,0.0,0
D52,Liberal-Socialista Chileno,0,0,0.0,0
D52,Partido Nacional,1,3732,5.96,0
D52,Unidad para la Democracia,0,0,0.0,0
D52,Candidatura Independiente,1,1377,2.2,0
D52,Válidamente emitidos,0,62596,100.0,0
D53,Concertación de Partidos por la Democracia,2,50919,59.37,1
D53,Democracia y Progreso,2,28794,33.57,1
D53,Partido del Sur,0,0,0.0,0
D53,Alianza de Centro,1,1682,1.96,0
D53,Liberal-Socialista Chileno,0,0,0.0,0
D53,Partido Nacional,1,4366,5.09,0
D53,Unidad para la Democracia,0,0,0.0,0
D53,Válidamente emitidos,0,85761,100.0,0
D54,Concertación de Partidos por la Democracia,2,38694,48.29,1
D54,Democracia y Progreso,2,31710,39.58,1
D54,Partido del Sur,1,3931,4.91,0
D54,Alianza de Centro,2,5788,7.22,0
D54,Liberal-Socialista Chileno,0,0,0.0,0
D54,Partido Nacional,0,0,0.0,0
D54,Unidad para la Democracia,0,0,0.0,0
D54,Válidamente emitidos,0,80123,100.0,0
D55,Concertación de Partidos por la Democracia,1,30536,38.95,1
D55,Democracia y Progreso,2,28810,36.75,1
D55,Partido del Sur,0,0,0.0,0
D55,Alianza de Centro,0,0,0.0,0
D55,Liberal-Socialista Chileno,0,0,0.0,0
D55,Partido Nacional,0,0,0.0,0
D55,Unidad para la Democracia,2,19055,24.3,0
D55,Válidamente emitidos,0,78401,100.0,0
D56,Concertación de Partidos por la Democracia,2,35635,53.22,1
D56,Democracia y Progreso,2,23112,34.52,1
D56,Partido del Sur,2,6361,9.5,0
D56,Alianza de Centro,0,0,0.0,0
D56,Liberal-Socialista Chileno,0,0,0.0,0
D56,Partido Nacional,1,1854,2.77,0
D56,Unidad para la Democracia,0,0,0.0,0
D56,Válidamente emitidos,0,66962,100.0,0
D57,Concertación de Partidos por la Democracia,2,42890,54.22,1
D57,Democracia y Progreso,2,26836,33.92,1
D57,Partido del Sur,2,1383,1.75,0
D57,Alianza de Centro,0,0,0.0,0
D57,Liberal-Socialista Chileno,0,0,0.0,0
D57,Partido Nacional,1,7995,10.11,0
D57,Unidad para la Democracia,0,0,0.0,0
D57,Válidamente emitidos,0,79104,100.0,0
D58,Concertación de Partidos por la Democracia,2,34923,52.42,1
D58,Democracia y Progreso,2,26747,40.14,1
D58,Partido del Sur,0,0,0.0,0
D58,Alianza de Centro,0,0,0.0,0
D58,Liberal-Socialista Chileno,0,0,0.0,0
D58,Partido Nacional,0,0,0.0,0
D58,Unidad para la Democracia,0,0,0.0,0
D58,Candidatura Independiente,1,4956,7.44,0
D58,Válidamente emitidos,0,66626,100.0,0
D59,Concertación de Partidos por la Democracia,2,16713,45.79,1
D59,Democracia y Progreso,2,14511,39.75,1
D59,Partido del Sur,1,269,0.74,0
D59,Alianza de Centro,2,563,1.54,0
D59,Liberal-Socialista Chileno,1,283,0.78,0
D59,Partido Nacional,1,671,1.84,0
D59,Unidad para la Democracia,2,3493,9.57,0
D59,Válidamente emitidos,0,36503,100.0,0
D60,Concertación de Partidos por la Democracia,2,51403,65.03,2
D60,Democracia y Progreso,2,24963,31.58,0
D60,Partido del Sur,0,0,0.0,0
D60,Alianza de Centro,1,2678,3.39,0
D60,Liberal-Socialista Chileno,0,0,0.0,0
D60,Partido Nacional,0,0,0.0,0
D60,Unidad para la Democracia,0,0,0.0,0
D60,Válidamente emitidos,0,79044,100.0,0
