Distrito,Lista/Pacto,Partido,Candidaturas,Votos,Porcentaje,Electos
D8,Fuerza Regional Independiente,PAR,0,0,0.0,0
D8,Fuerza Regional Independiente,ANI,0,0,0.0,0
D8,Concertación Democrática,PS,1,15511,14.99,1
D8,Concertación Democrática,PRSD,0,0,0.0,0
D8,Concertación Democrática,PPD,0,0,0.0,0
D8,Concertación Democrática,PDC,1,56208,54.3,1
D8,Juntos Podemos Más,PC,1,2875,2.78,0
D8,Juntos Podemos Más,PH,1,1878,1.81,0
D8,Alianza,UDI,1,18648,18.02,0
D8,Alianza,RN,1,8387,8.1,0
D8,Válidamente emitidos,,0,103507,100.0,0
D9,Fuerza Regional Independiente,ANI,0,0,0.0,0
D9,Fuerza Regional Independiente,PAR,0,0,0.0,0
D9,Concertación Democrática,PS,0,0,0.0,0
D9,Concertación Democrática,PRSD,0,0,0.0,0
D9,Concertación Democrática,PPD,1,27269,44.37,1
D9,Concertación Democrática,PDC,1,10727,17.46,1
D9,Juntos Podemos Más,PH,0,0,0.0,0
D9,Juntos Podemos Más,PC,2,7364,11.98,0
D9,Alianza,UDI,1,13253,21.57,0
D9,Alianza,RN,1,2842,4.62,0
D9,Válidamente emitidos,,0,61455,100.0,0
D10,Fuerza Regional Independiente,ANI,0,0,0.0,0
D10,Fuerza Regional Independiente,PAR,0,0,0.0,0
D10,Concertación Democrática,PDC,1,28949,21.34,0
D10,Concertación Democrática,PPD,0,0,0.0,0
D10,Concertación Democrática,PRSD,0,0,0.0,0
D10,Concertación Democrática,PS,1,46590,34.34,1
D10,Juntos Podemos Más,PH,1,2447,1.8,0
D10,Juntos Podemos Más,PC,1,8316,6.13,0
D10,Alianza,UDI,1,15157,11.17,0
D10,Alianza,RN,1,34209,25.22,1
D10,Válidamente emitidos,,0,135668,100.0,0
D11,Fuerza Regional Independiente,ANI,0,0,0.0,0
D11,Fuerza Regional Independiente,PAR,0,0,0.0,0
D11,Concertación Democrática,PS,0,0,0.0,0
D11,Concertación Democrática,PRSD,0,0,0.0,0
D11,Concertación Democrática,PPD,1,37662,35.86,1
D11,Concertación Democrática,PDC,1,19015,18.1,0
D11,Juntos Podemos Más,PH,1,2168,2.06,0
D11,Juntos Podemos Más,PC,1,4477,4.26,0
D11,Alianza,UDI,1,30980,29.5,1
D11,Alianza,RN,1,10730,10.22,0
D11,Válidamente emitidos,,0,105032,100.0,0
D12,Fuerza Regional Independiente,ANI,0,0,0.0,0
D12,Fuerza Regional Independiente,PAR,0,0,0.0,0
D12,Concertación Democrática,PS,1,35680,30.84,1
D12,Concertación Democrática,PRSD,0,0,0.0,0
D12,Concertación Democrática,PPD,0,0,0.0,0
D12,Concertación Democrática,PDC,1,14676,12.69,0
D12,Juntos Podemos Más,PC,1,5554,4.8,0
D12,Juntos Podemos Más,PH,1,3519,3.04,0
D12,Alianza,UDI,1,23068,19.94,0
D12,Alianza,RN,1,33184,28.69,1
D12,Válidamente emitidos,,0,115681,100.0,0
D13,Fuerza Regional Independiente,PAR,0,0,0.0,0
D13,Fuerza Regional Independiente,ANI,0,0,0.0,0
D13,Concertación Democrática,PS,0,0,0.0,0
D13,Concertación Democrática,PRSD,0,0,0.0,0
D13,Concertación Democrática,PPD,1,36764,27.55,1
D13,Concertación Democrática,PDC,1,23963,17.96,0
D13,Juntos Podemos Más,PC,1,11311,8.48,0
D13,Juntos Podemos Más,PH,1,3339,2.5,0
D13,Alianza,UDI,1,24766,18.56,0
D13,Alianza,RN,1,33315,24.96,1
D13,Válidamente emitidos,,0,133458,100.0,0
D14,Fuerza Regional Independiente,PAR,0,0,0.0,0
D14,Fuerza Regional Independiente,ANI,0,0,0.0,0
D14,Concertación Democrática,PPD,1,42309,27.27,1
D14,Concertación Democrática,PDC,1,22247,14.34,0
D14,Concertación Democrática,PRSD,0,0,0.0,0
D14,Concertación Democrática,PS,0,0,0.0,0
D14,Juntos Podemos Más,PC,1,9624,6.2,0
D14,Juntos Podemos Más,PH,0,0,0.0,0
D14,Alianza,UDI,1,38430,24.77,0
D14,Alianza,RN,1,40006,25.78,1
D14,Válidamente emitidos,,0,155175,100.0,0
D15,Fuerza Regional Independiente,ANI,0,0,0.0,0
D15,Fuerza Regional Independiente,PAR,0,0,0.0,0
D15,Concertación Democrática,PDC,1,13905,17.13,0
D15,Concertación Democrática,PPD,0,0,0.0,0
D15,Concertación Democrática,PRSD,1,17798,21.93,1
D15,Concertación Democrática,PS,0,0,0.0,0
D15,Juntos Podemos Más,PH,0,0,0.0,0
D15,Juntos Podemos Más,PC,1,12224,15.06,0
D15,Alianza,UDI,1,20125,24.8,1
D15,Alianza,RN,0,0,0.0,0
D15,Candidatura Independiente,IND,1,10260,12.64,0
D15,Válidamente emitidos,,0,81153,100.0,0
D16,Fuerza Regional Independiente,ANI,0,0,0.0,0
D16,Fuerza Regional Independiente,PAR,0,0,0.0,0
D16,Concertación Democrática,PDC,1,38373,25.47,1
D16,Concertación Democrática,PPD,0,0,0.0,0
D16,Concertación Democrática,PRSD,0,0,0.0,0
D16,Concertación Democrática,PS,1,37734,25.04,0
D16,Juntos Podemos Más,PC,1,13694,9.09,0
D16,Juntos Podemos Más,PH,1,4171,2.77,0
D16,Alianza,RN,1,7281,4.83,0
D16,Alianza,UDI,1,49412,32.8,1
D16,Válidamente emitidos,,0,150665,100.0,0
D17,Fuerza Regional Independiente,ANI,0,0,0.0,0
D17,Fuerza Regional Independiente,PAR,0,0,0.0,0
D17,Concertación Democrática,PDC,1,23349,15.37,0
D17,Concertación Democrática,PPD,1,57708,37.98,1
D17,Concertación Democrática,PRSD,0,0,0.0,0
D17,Concertación Democrática,PS,0,0,0.0,0
D17,Juntos Podemos Más,PC,1,11517,7.58,0
D17,Juntos Podemos Más,PH,1,3675,2.42,0
D17,Alianza,RN,1,29431,19.37,1
D17,Alianza,UDI,1,26247,17.28,0
D17,Válidamente emitidos,,0,151927,100.0,0
D18,Fuerza Regional Independiente,ANI,0,0,0.0,0
D18,Fuerza Regional Independiente,PAR,0,0,0.0,0
D18,Concertación Democrática,PPD,1,71456,43.75,1
D18,Concertación Democrática,PRSD,0,0,0.0,0
D18,Concertación Democrática,PS,0,0,0.0,0
D18,Concertación Democrática,PDC,1,32464,19.87,1
D18,Juntos Podemos Más,PC,1,15971,9.78,0
D18,Juntos Podemos Más,PH,1,4214,2.58,0
D18,Alianza,UDI,1,22032,13.49,0
D18,Alianza,RN,1,17208,10.53,0
D18,Válidamente emitidos,,0,163345,100.0,0
D19,Fuerza Regional Independiente,ANI,0,0,0.0,0
D19,Fuerza Regional Independiente,PAR,0,0,0.0,0
D19,Concertación Democrática,PDC,1,6420,5.82,0
D19,Concertación Democrática,PPD,1,53773,48.72,1
D19,Concertación Democrática,PRSD,0,0,0.0,0
D19,Concertación Democrática,PS,0,0,0.0,0
D19,Juntos Podemos Más,PC,0,0,0.0,0
D19,Juntos Podemos Más,PH,0,0,0.0,0
D19,Alianza,UDI,1,33231,30.11,1
D19,Alianza,RN,1,8281,7.5,0
D19,Válidamente emitidos,,0,110375,100.0,0
D20,Fuerza Regional Independiente,ANI,0,0,0.0,0
D20,Fuerza Regional Independiente,PAR,0,0,0.0,0
D20,Concertación Democrática,PDC,1,32139,13.44,0
D20,Concertación Democrática,PPD,1,100840,42.18,1
D20,Concertación Democrática,PRSD,0,0,0.0,0
D20,Concertación Democrática,PS,0,0,0.0,0
D20,Juntos Podemos Más,PC,1,15539,6.5,0
D20,Juntos Podemos Más,PH,0,0,0.0,0
D20,Alianza,RN,1,45992,19.24,1
D20,Alianza,UDI,1,39581,16.56,0
D20,Válidamente emitidos,,0,239067,100.0,0
D21,Fuerza Regional Independiente,ANI,0,0,0.0,0
D21,Fuerza Regional Independiente,PAR,0,0,0.0,0
D21,Concertación Democrática,PDC,1,48683,27.3,1
D21,Concertación Democrática,PPD,0,0,0.0,0
D21,Concertación Democrática,PRSD,0,0,0.0,0
D21,Concertación Democrática,PS,1,28980,16.25,0
D21,Juntos Podemos Más,PC,1,7595,4.26,0
D21,Juntos Podemos Más,PH,1,6526,3.66,0
D21,Alianza,RN,1,34782,19.51,0
D21,Alianza,UDI,1,51749,29.02,1
D21,Válidamente emitidos,,0,178315,100.0,0
D22,Fuerza Regional Independiente,ANI,0,0,0.0,0
D22,Fuerza Regional Independiente,PAR,0,0,0.0,0
D22,Concertación Democrática,PPD,1,45769,39.79,1
D22,Concertación Democrática,PRSD,0,0,0.0,0
D22,Concertación Democrática,PDC,1,9268,8.06,0
D22,Concertación Democrática,PS,0,0,0.0,0
D22,Juntos Podemos Más,PH,1,2959,2.57,0
D22,Juntos Podemos Más,PC,1,7478,6.5,0
D22,Alianza,RN,1,16711,14.53,0
D22,Alianza,UDI,0,0,0.0,0
D22,Válidamente emitidos,,0,115012,100.0,0
D23,Fuerza Regional Independiente,ANI,0,0,0.0,0
D23,Fuerza Regional Independiente,PAR,0,0,0.0,0
D23,Concertación Democrática,PDC,1,49575,24.55,0
D23,Concertación Democrática,PPD,1,14580,7.22,0
D23,Concertación Democrática,PRSD,0,0,0.0,0
D23,Concertación Democrática,PS,0,0,0.0,0
D23,Juntos Podemos Más,PC,1,3739,1.85,0
D23,Juntos Podemos Más,PH,1,3922,1.94,0
D23,Alianza,UDI,1,79167,39.21,1
D23,Alianza,RN,1,50923,25.22,1
D23,Válidamente emitidos,,0,201906,100.0,0
D24,Fuerza Regional Independiente,ANI,0,0,0.0,0
D24,Fuerza Regional Independiente,PAR,0,0,0.0,0
D24,Concertación Democrática,PDC,1,24389,18.05,0
D24,Concertación Democrática,PPD,1,38708,28.65,1
D24,Concertación Democrática,PRSD,0,0,0.0,0
D24,Concertación Democrática,PS,0,0,0.0,0
D24,Juntos Podemos Más,PH,1,4757,3.52,0
D24,Juntos Podemos Más,PC,1,7273,5.38,0
D24,Alianza,UDI,1,49918,36.95,1
D24,Alianza,RN,1,10055,7.44,0
D24,Válidamente emitidos,,0,135100,100.0,0
D25,Fuerza Regional Independiente,ANI,0,0,0.0,0
D25,Fuerza Regional Independiente,PAR,0,0,0.0,0
D25,Concertación Democrática,PRSD,0,0,0.0,0
D25,Concertación Democrática,PPD,1,52745,33.81,1
D25,Concertación Democrática,PDC,1,32614,20.9,0
D25,Concertación Democrática,PS,0,0,0.0,0
D25,Juntos Podemos Más,PC,1,12998,8.33,0
D25,Juntos Podemos Más,PH,1,5600,3.59,0
D25,Alianza,UDI,1,30109,19.3,1
D25,Alianza,RN,1,21958,14.07,0
D25,Válidamente emitidos,,0,156024,100.0,0
D26,Fuerza Regional Independiente,ANI,0,0,0.0,0
D26,Fuerza Regional Independiente,PAR,0,0,0.0,0
D26,Concertación Democrática,PS,1,69997,48.08,1
D26,Concertación Democrática,PPD,0,0,0.0,0
D26,Concertación Democrática,PRSD,0,0,0.0,0
D26,Concertación Democrática,PDC,1,20448,14.05,1
D26,Juntos Podemos Más,PC,1,3926,2.7,0
D26,Juntos Podemos Más,PH,1,6390,4.39,0
D26,Alianza,RN,1,12983,8.92,0
D26,Alianza,UDI,1,31830,21.87,0
D26,Válidamente emitidos,,0,145574,100.0,0
D27,Fuerza Regional Independiente,ANI,0,0,0.0,0
D27,Fuerza Regional Independiente,PAR,0,0,0.0,0
D27,Concertación Democrática,PRSD,0,0,0.0,0
D27,Concertación Democrática,PDC,1,37234,23.0,0
D27,Concertación Democrática,PS,0,0,0.0,0
D27,Concertación Democrática,PPD,0,0,0.0,0
D27,Juntos Podemos Más,PH,0,0,0.0,0
D27,Juntos Podemos Más,PC,1,8409,5.19,0
D27,Alianza,RN,1,16049,9.91,0
D27,Alianza,UDI,1,49213,30.4,1
D27,Válidamente emitidos,,0,161908,100.0,0
D28,Fuerza Regional Independiente,PAR,0,0,0.0,0
D28,Fuerza Regional Independiente,ANI,0,0,0.0,0
D28,Concertación Democrática,PDC,1,35458,23.33,0
D28,Concertación Democrática,PPD,1,37292,24.53,1
D28,Concertación Democrática,PS,0,0,0.0,0
D28,Concertación Democrática,PRSD,0,0,0.0,0
D28,Juntos Podemos Más,PC,2,29433,19.36,0
D28,Juntos Podemos Más,PH,0,0,0.0,0
D28,Alianza,UDI,1,31691,20.85,1
D28,Alianza,RN,1,18136,11.93,0
D28,Válidamente emitidos,,0,152010,100.0,0
D29,Fuerza Regional Independiente,PAR,0,0,0.0,0
D29,Fuerza Regional Independiente,ANI,0,0,0.0,0
D29,Concertación Democrática,PS,1,81493,43.49,1
D29,Concertación Democrática,PRSD,0,0,0.0,0
D29,Concertación Democrática,PPD,0,0,0.0,0
D29,Concertación Democrática,PDC,1,11990,6.4,0
D29,Juntos Podemos Más,PC,1,8183,4.37,0
D29,Juntos Podemos Más,PH,1,4479,2.39,0
D29,Alianza,RN,1,59054,31.51,1
D29,Alianza,UDI,1,22205,11.85,0
D29,Válidamente emitidos,,0,187404,100.0,0
D30,Fuerza Regional Independiente,PAR,0,0,0.0,0
D30,Fuerza Regional Independiente,ANI,0,0,0.0,0
D30,Concertación Democrática,PDC,1,31484,20.8,0
D30,Concertación Democrática,PPD,1,54050,35.7,1
D30,Concertación Democrática,PRSD,0,0,0.0,0
D30,Concertación Democrática,PS,0,0,0.0,0
D30,Juntos Podemos Más,PC,1,4614,3.05,0
D30,Juntos Podemos Más,PH,1,5520,3.65,0
D30,Alianza,RN,1,7770,5.13,0
D30,Alianza,UDI,1,47950,31.67,1
D30,Válidamente emitidos,,0,151388,100.0,0
D31,Fuerza Regional Independiente,PAR,0,0,0.0,0
D31,Fuerza Regional Independiente,ANI,0,0,0.0,0
D31,Concertación Democrática,PDC,1,33514,21.09,0
D31,Concertación Democrática,PPD,0,0,0.0,0
D31,Concertación Democrática,PRSD,0,0,0.0,0
D31,Concertación Democrática,PS,1,43138,27.14,1
D31,Juntos Podemos Más,PC,1,11547,7.27,0
D31,Juntos Podemos Más,PH,1,3647,2.29,0
D31,Alianza,RN,1,12210,7.68,0
D31,Alianza,UDI,1,54869,34.53,1
D31,Válidamente emitidos,,0,158925,100.0,0
D32,Fuerza Regional Independiente,ANI,0,0,0.0,0
D32,Fuerza Regional Independiente,PAR,0,0,0.0,0
D32,Concertación Democrática,PDC,0,0,0.0,0
D32,Concertación Democrática,PPD,1,33579,36.91,1
D32,Concertación Democrática,PRSD,0,0,0.0,0
D32,Concertación Democrática,PS,0,0,0.0,0
D32,Juntos Podemos Más,PC,1,4109,4.52,0
D32,Juntos Podemos Más,PH,1,2319,2.55,0
D32,Alianza,UDI,1,33534,36.86,1
D32,Alianza,RN,1,3631,3.99,0
D32,Válidamente emitidos,,0,90969,100.0,0
D33,Fuerza Regional Independiente,PAR,0,0,0.0,0
D33,Fuerza Regional Independiente,ANI,0,0,0.0,0
D33,Concertación Democrática,PS,0,0,0.0,0
D33,Concertación Democrática,PDC,1,18582,16.38,0
D33,Concertación Democrática,PRSD,1,42248,37.24,1
D33,Concertación Democrática,PPD,0,0,0.0,0
D33,Juntos Podemos Más,PC,1,6518,5.75,0
D33,Juntos Podemos Más,PH,1,3246,2.86,0
D33,Alianza,RN,0,0,0.0,0
D33,Alianza,UDI,1,26509,23.37,1
D33,Válidamente emitidos,,0,113448,100.0,0
D34,Fuerza Regional Independiente,PAR,0,0,0.0,0
D34,Fuerza Regional Independiente,ANI,0,0,0.0,0
D34,Concertación Democrática,PPD,0,0,0.0,0
D34,Concertación Democrática,PRSD,0,0,0.0,0
D34,Concertación Democrática,PS,1,5988,6.51,0
D34,Concertación Democrática,PDC,1,50045,54.42,1
D34,Juntos Podemos Más,PH,1,1257,1.37,0
D34,Juntos Podemos Más,PC,1,4127,4.49,0
D34,Alianza,UDI,1,17860,19.42,1
D34,Alianza,RN,0,0,0.0,0
D34,Válidamente emitidos,,0,91965,100.0,0
D35,Fuerza Regional Independiente,PAR,0,0,0.0,0
D35,Fuerza Regional Independiente,ANI,0,0,0.0,0
D35,Concertación Democrática,PDC,1,34268,45.86,1
D35,Concertación Democrática,PPD,0,0,0.0,0
D35,Concertación Democrática,PS,1,6299,8.43,0
D35,Concertación Democrática,PRSD,0,0,0.0,0
D35,Juntos Podemos Más,PC,1,2121,2.84,0
D35,Juntos Podemos Más,PH,1,1622,2.17,0
D35,Alianza,RN,0,0,0.0,0
D35,Alianza,UDI,1,25349,33.93,1
D35,Válidamente emitidos,,0,74718,100.0,0
D36,Fuerza Regional Independiente,PAR,0,0,0.0,0
D36,Fuerza Regional Independiente,ANI,0,0,0.0,0
D36,Concertación Democrática,PS,1,21086,18.34,0
D36,Concertación Democrática,PRSD,0,0,0.0,0
D36,Concertación Democrática,PPD,0,0,0.0,0
D36,Concertación Democrática,PDC,1,48009,41.75,1
D36,Juntos Podemos Más,PC,1,3468,3.02,0
D36,Juntos Podemos Más,PH,1,3189,2.77,0
D36,Alianza,UDI,1,32435,28.2,1
D36,Alianza,RN,1,6816,5.93,0
D36,Válidamente emitidos,,0,115003,100.0,0
D37,Fuerza Regional Independiente,PAR,0,0,0.0,0
D37,Fuerza Regional Independiente,ANI,0,0,0.0,0
D37,Concertación Democrática,PPD,0,0,0.0,0
D37,Concertación Democrática,PS,1,29366,35.04,1
D37,Concertación Democrática,PRSD,0,0,0.0,0
D37,Concertación Democrática,PDC,1,10448,12.47,0
D37,Juntos Podemos Más,PH,0,0,0.0,0
D37,Juntos Podemos Más,PC,1,2064,2.46,0
D37,Alianza,UDI,1,17673,21.09,0
D37,Alianza,RN,1,22336,26.65,1
D37,Válidamente emitidos,,0,83813,100.0,0
D38,Fuerza Regional Independiente,PAR,0,0,0.0,0
D38,Fuerza Regional Independiente,ANI,0,0,0.0,0
D38,Concertación Democrática,PDC,1,27268,36.88,1
D38,Concertación Democrática,PS,0,0,0.0,0
D38,Concertación Democrática,PRSD,0,0,0.0,0
D38,Concertación Democrática,PPD,0,0,0.0,0
D38,Juntos Podemos Más,PH,0,0,0.0,0
D38,Juntos Podemos Más,PC,1,2101,2.84,0
D38,Alianza,UDI,1,10716,14.49,0
D38,Alianza,RN,1,14288,19.32,1
D38,Válidamente emitidos,,0,73941,100.0,0
D39,Fuerza Regional Independiente,PAR,0,0,0.0,0
D39,Fuerza Regional Independiente,ANI,0,0,0.0,0
D39,Concertación Democrática,PS,0,0,0.0,0
D39,Concertación Democrática,PRSD,0,0,0.0,0
D39,Concertación Democrática,PPD,1,30926,37.86,1
D39,Concertación Democrática,PDC,0,0,0.0,0
D39,Juntos Podemos Más,PH,1,1373,1.68,0
D39,Juntos Podemos Más,PC,1,1881,2.3,0
D39,Alianza,UDI,1,15452,18.92,0
D39,Alianza,RN,1,18094,22.15,1
D39,Válidamente emitidos,,0,81678,100.0,0
D40,Fuerza Regional Independiente,PAR,0,0,0.0,0
D40,Fuerza Regional Independiente,ANI,0,0,0.0,0
D40,Concertación Democrática,PDC,0,0,0.0,0
D40,Concertación Democrática,PPD,1,30380,42.16,1
D40,Concertación Democrática,PRSD,0,0,0.0,0
D40,Concertación Democrática,PS,0,0,0.0,0
D40,Juntos Podemos Más,PH,0,0,0.0,0
D40,Juntos Podemos Más,PC,1,1114,1.55,0
D40,Alianza,RN,1,13561,18.82,0
D40,Alianza,UDI,1,19777,27.45,1
D40,Válidamente emitidos,,0,72058,100.0,0
D41,Fuerza Regional Independiente,PAR,0,0,0.0,0
D41,Fuerza Regional Independiente,ANI,0,0,0.0,0
D41,Concertación Democrática,PS,0,0,0.0,0
D41,Concertación Democrática,PRSD,1,31370,25.4,1
D41,Concertación Democrática,PPD,0,0,0.0,0
D41,Concertación Democrática,PDC,1,21049,17.05,0
D41,Juntos Podemos Más,PH,0,0,0.0,0
D41,Juntos Podemos Más,PC,1,2916,2.36,0
D41,Alianza,RN,1,34643,28.05,1
D41,Alianza,UDI,1,30969,25.08,0
D41,Válidamente emitidos,,0,123485,100.0,0
D42,Fuerza Regional Independiente,PAR,0,0,0.0,0
D42,Fuerza Regional Independiente,ANI,0,0,0.0,0
D42,Concertación Democrática,PS,0,0,0.0,0
D42,Concertación Democrática,PRSD,0,0,0.0,0
D42,Concertación Democrática,PPD,1,29308,26.15,0
D42,Concertación Democrática,PDC,1,33452,29.85,1
D42,Juntos Podemos Más,PH,1,7093,6.33,0
D42,Juntos Podemos Más,PC,1,1684,1.5,0
D42,Alianza,UDI,1,3913,3.49,0
D42,Alianza,RN,1,36609,32.67,1
D42,Válidamente emitidos,,0,112059,100.0,0
D43,Fuerza Regional Independiente,PAR,0,0,0.0,0
D43,Fuerza Regional Independiente,ANI,0,0,0.0,0
D43,Concertación Democrática,PS,1,29833,27.25,1
D43,Concertación Democrática,PRSD,0,0,0.0,0
D43,Concertación Democrática,PPD,0,0,0.0,0
D43,Concertación Democrática,PDC,1,25073,22.9,0
D43,Juntos Podemos Más,PH,1,1680,1.53,0
D43,Juntos Podemos Más,PC,1,3505,3.2,0
D43,Alianza,RN,1,7242,6.61,0
D43,Alianza,UDI,1,31265,28.55,1
D43,Candidatura Independiente,IND,1,3033,2.77,0
D43,Candidatura Independiente,IND,1,7860,7.18,0
D43,Válidamente emitidos,,0,109491,100.0,0
D44,Fuerza Regional Independiente,PAR,0,0,0.0,0
D44,Fuerza Regional Independiente,ANI,0,0,0.0,0
D44,Concertación Democrática,PS,0,0,0.0,0
D44,Concertación Democrática,PRSD,0,0,0.0,0
D44,Concertación Democrática,PPD,1,43325,26.32,0
D44,Concertación Democrática,PDC,1,53270,32.36,1
D44,Juntos Podemos Más,PC,1,4771,2.9,0
D44,Juntos Podemos Más,PH,1,2943,1.79,0
D44,Alianza,RN,0,0,0.0,0
D44,Alianza,UDI,1,32220,19.57,1
D44,Candidatura Independiente,IND,1,4284,2.6,0
D44,Válidamente emitidos,,0,164630,100.0,0
D45,Fuerza Regional Independiente,PAR,0,0,0.0,0
D45,Fuerza Regional Independiente,ANI,0,0,0.0,0
D45,Concertación Democrática,PS,1,37448,33.52,1
D45,Concertación Democrática,PRSD,0,0,0.0,0
D45,Concertación Democrática,PPD,0,0,0.0,0
D45,Concertación Democrática,PDC,1,26284,23.52,0
D45,Juntos Podemos Más,PH,0,0,0.0,0
D45,Juntos Podemos Más,PC,1,7722,6.91,0
D45,Alianza,UDI,1,26460,23.68,1
D45,Alianza,RN,0,0,0.0,0
D45,Válidamente emitidos,,0,111730,100.0,0
D46,Fuerza Regional Independiente,PAR,0,0,0.0,0
D46,Fuerza Regional Independiente,ANI,0,0,0.0,0
D46,Concertación Democrática,PRSD,0,0,0.0,0
D46,Concertación Democrática,PPD,0,0,0.0,0
D46,Concertación Democrática,PDC,1,15944,16.32,0
D46,Concertación Democrática,PS,1,28888,29.58,1
D46,Juntos Podemos Más,PH,0,0,0.0,0
D46,Juntos Podemos Más,PC,1,13381,13.7,0
D46,Alianza,RN,1,8014,8.21,0
D46,Alianza,UDI,1,23847,24.42,1
D46,Válidamente emitidos,,0,97670,100.0,0
D47,Fuerza Regional Independiente,PAR,0,0,0.0,0
D47,Fuerza Regional Independiente,ANI,0,0,0.0,0
D47,Concertación Democrática,PDC,1,18022,13.06,0
D47,Concertación Democrática,PS,0,0,0.0,0
D47,Concertación Democrática,PRSD,1,67053,48.59,1
D47,Concertación Democrática,PPD,0,0,0.0,0
D47,Juntos Podemos Más,PH,0,0,0.0,0
D47,Juntos Podemos Más,PC,1,4425,3.21,0
D47,Alianza,RN,1,15219,11.03,0
D47,Alianza,UDI,1,33274,24.11,1
D47,Válidamente emitidos,,0,137993,100.0,0
D48,Fuerza Regional Independiente,PAR,0,0,0.0,0
D48,Fuerza Regional Independiente,ANI,1,2167,3.26,0
D48,Concertación Democrática,PS,0,0,0.0,0
