Distrito,Lista/Pacto,Electos,Porcentaje,Votos
Santiago-2,Candidatura Independiente,0,0.0,0.0
Santiago-2,Válidamente emitidos,0,100.0,20486.0
Santiago-3,Concentración Nacional,2,39.0,11600.0
Santiago-3,Partido Conservador Social Cristiano,1,21.19,6300.0
Santiago-3,Falange Radical Agrario Socialista,1,21.009999999999998,6249.0
Santiago-3,Partido Socialista Popular,1,6.56,1950.0
Santiago-3,Partido Liberal Progresista,0,0.0,0.0
Santiago-3,Partido Democrático del Pueblo,0,1.21,359.0
Santiago-3,Partido Socialista Auténtico,0,0.0,0.0
Santiago-3,Acción Renovadora,0,0.0,0.0
Santiago-3,Partido Laborista,0,8.17,2428.0
Santiago-3,Partido Radical Doctrinario,0,2.71,807.0
Santiago-3,Movimiento Social Cristiano,0,0.14,43.0
Santiago-3,Partido Demócrata,0,0.0,0.0
Santiago-3,Partido Progresista Nacional,0,0.0,0.0
Santiago-3,Candidatura Independiente,0,0.0,0.0
Santiago-3,Válidamente emitidos,0,100.0,29736.0
Santiago-4,Concentración Nacional,2,31.450000000000003,5106.0
Santiago-4,Partido Conservador Social Cristiano,2,40.9,6640.0
Santiago-4,Falange Radical Agrario Socialista,0,16.07,2608.0
Santiago-4,Partido Socialista Popular,1,6.88,1117.0
Santiago-4,Partido Liberal Progresista,0,0.0,0.0
Santiago-4,Partido Democrático del Pueblo,0,4.56,741.0
Santiago-4,Partido Socialista Auténtico,0,0.12,19.0
Santiago-4,Acción Renovadora,0,0.0,0.0
Santiago-4,Partido Laborista,0,0.01,2.0
Santiago-4,Partido Radical Doctrinario,0,0.01,2.0
Santiago-4,Movimiento Social Cristiano,0,0.0,0.0
Santiago-4,Partido Demócrata,0,0.0,0.0
Santiago-4,Partido Progresista Nacional,0,0.0,0.0
Santiago-4,Candidatura Independiente,0,0.0,0.0
Santiago-4,Válidamente emitidos,0,100.0,16235.0
O'Higgins,Concentración Nacional,2,25.11,4886.0
O'Higgins,Partido Conservador Social Cristiano,2,39.03,7596.0
O'Higgins,Falange Radical Agrario Socialista,1,30.080000000000002,5854.0
O'Higgins,Partido Socialista Popular,1,5.78,1125.0
O'Higgins,Partido Liberal Progresista,0,0.0,0.0
O'Higgins,Partido Democrático del Pueblo,0,0.0,0.0
O'Higgins,Partido Socialista Auténtico,0,0.0,0.0
O'Higgins,Acción Renovadora,0,0.0,0.0
O'Higgins,Partido Laborista,0,0.0,0.0
O'Higgins,Partido Radical Doctrinario,0,0.0,0.0
O'Higgins,Movimiento Social Cristiano,0,0.0,0.0
O'Higgins,Partido Demócrata,0,0.0,0.0
O'Higgins,Partido Progresista Nacional,0,0.0,0.0
O'Higgins,Candidatura Independiente,0,0.0,0.0
O'Higgins,Válidamente emitidos,0,100.0,19461.0
Colchagua,Concentración Nacional,2,47.370000000000005,5510.0
Colchagua,Partido Conservador Social Cristiano,2,42.83,4981.0
Colchagua,Falange Radical Agrario Socialista,0,8.26,960.0
Colchagua,Partido Socialista Popular,0,1.54,179.0
Colchagua,Partido Liberal Progresista,0,0.0,0.0
Colchagua,Partido Democrático del Pueblo,0,0.0,0.0
Colchagua,Partido Socialista Auténtico,0,0.0,0.0
Colchagua,Acción Renovadora,0,0.0,0.0
Colchagua,Partido Laborista,0,0.0,0.0
Colchagua,Partido Radical Doctrinario,0,0.0,0.0
Colchagua,Movimiento Social Cristiano,0,0.0,0.0
Colchagua,Partido Demócrata,0,0.0,0.0
Colchagua,Partido Progresista Nacional,0,0.0,0.0
Colchagua,Candidatura Independiente,0,0.0,0.0
Colchagua,Válidamente emitidos,0,100.0,11630.0
Curicó,Concentración Nacional,3,53.69,3744.0
Curicó,Partido Conservador Social Cristiano,0,22.81,1591.0
Curicó,Falange Radical Agrario Socialista,0,18.62,1299.0
Curicó,Partido Socialista Popular,0,4.88,340.0
Curicó,Partido Liberal Progresista,0,0.0,0.0
Curicó,Partido Democrático del Pueblo,0,0.0,0.0
Curicó,Partido Socialista Auténtico,0,0.0,0.0
Curicó,Acción Renovadora,0,0.0,0.0
Curicó,Partido Laborista,0,0.0,0.0
Curicó,Partido Radical Doctrinario,0,0.0,0.0
Curicó,Movimiento Social Cristiano,0,0.0,0.0
Curicó,Partido Demócrata,0,0.0,0.0
Curicó,Partido Progresista Nacional,0,0.0,0.0
Curicó,Candidatura Independiente,0,0.0,0.0
Curicó,Válidamente emitidos,0,100.0,6974.0
Talca,Concentración Nacional,2,43.49,6193.0
Talca,Partido Conservador Social Cristiano,2,26.76,3811.0
Talca,Falange Radical Agrario Socialista,1,20.95,2984.0
Talca,Partido Socialista Popular,0,6.07,864.0
Talca,Partido Liberal Progresista,0,0.0,0.0
Talca,Partido Democrático del Pueblo,0,0.11,15.0
Talca,Partido Socialista Auténtico,0,2.59,369.0
Talca,Acción Renovadora,0,0.0,0.0
Talca,Partido Laborista,0,0.04,5.0
Talca,Partido Radical Doctrinario,0,0.0,0.0
Talca,Movimiento Social Cristiano,0,0.0,0.0
Talca,Partido Demócrata,0,0.0,0.0
Talca,Partido Progresista Nacional,0,0.0,0.0
Talca,Candidatura Independiente,0,0.0,0.0
Talca,Válidamente emitidos,0,100.0,14241.0
Maule,Concentración Nacional,2,56.28,4365.0
Maule,Partido Conservador Social Cristiano,0,0.0,0.0
Maule,Falange Radical Agrario Socialista,1,24.0,1861.0
Maule,Partido Socialista Popular,0,0.0,0.0
Maule,Partido Liberal Progresista,0,0.0,0.0
Maule,Partido Democrático del Pueblo,0,0.0,0.0
Maule,Partido Socialista Auténtico,0,0.0,0.0
Maule,Acción Renovadora,0,0.0,0.0
Maule,Partido Laborista,0,0.0,0.0
Maule,Partido Radical Doctrinario,0,0.0,0.0
Maule,Movimiento Social Cristiano,0,19.72,1529.0
Maule,Partido Demócrata,0,0.0,0.0
Maule,Partido Progresista Nacional,0,0.0,0.0
Maule,Candidatura Independiente,0,0.0,0.0
Maule,Válidamente emitidos,0,100.0,7755.0
Linares,Concentración Nacional,2,54.69,6787.0
Linares,Partido Conservador Social Cristiano,1,23.58,2926.0
Linares,Falange Radical Agrario Socialista,1,20.900000000000002,2592.0
Linares,Partido Socialista Popular,0,0.83,103.0
Linares,Partido Liberal Progresista,0,0.0,0.0
Linares,Partido Democrático del Pueblo,0,0.0,0.0
Linares,Partido Socialista Auténtico,0,0.0,0.0
Linares,Acción Renovadora,0,0.0,0.0
Linares,Partido Laborista,0,0.02,2.0
Linares,Partido Radical Doctrinario,0,0.0,0.0
Linares,Movimiento Social Cristiano,0,0.0,0.0
Linares,Partido Demócrata,0,0.0,0.0
Linares,Partido Progresista Nacional,0,0.0,0.0
Linares,Candidatura Independiente,0,0.0,0.0
Linares,Válidamente emitidos,0,100.0,12410.0
Ñuble-1,Concentración Nacional,1,70.69,14372.0
Ñuble-1,Partido Conservador Social Cristiano,1,13.19,2681.0
Ñuble-1,Falange Radical Agrario Socialista,1,13.55,2756.0
Ñuble-1,Partido Socialista Popular,0,2.57,523.0
Ñuble-1,Partido Liberal Progresista,0,0.0,0.0
Ñuble-1,Partido Democrático del Pueblo,0,0.0,0.0
Ñuble-1,Partido Socialista Auténtico,0,0.0,0.0
Ñuble-1,Acción Renovadora,0,0.0,0.0
Ñuble-1,Partido Laborista,0,0.0,0.0
Ñuble-1,Partido Radical Doctrinario,0,0.0,0.0
Ñuble-1,Movimiento Social Cristiano,0,0.0,0.0
Ñuble-1,Partido Demócrata,0,0.0,0.0
Ñuble-1,Partido Progresista Nacional,0,0.0,0.0
Ñuble-1,Candidatura Independiente,0,0.0,0.0
Ñuble-1,Válidamente emitidos,0,100.0,20332.0
Ñuble-2,Concentración Nacional,3,70.69,14372.0
Ñuble-2,Partido Conservador Social Cristiano,1,13.19,2681.0
Ñuble-2,Falange Radical Agrario Socialista,1,13.55,2756.0
Ñuble-2,Partido Socialista Popular,0,2.57,523.0
Ñuble-2,Partido Liberal Progresista,0,0.0,0.0
Ñuble-2,Partido Democrático del Pueblo,0,0.0,0.0
Ñuble-2,Partido Socialista Auténtico,0,0.0,0.0
Ñuble-2,Acción Renovadora,0,0.0,0.0
Ñuble-2,Partido Laborista,0,0.0,0.0
Ñuble-2,Partido Radical Doctrinario,0,0.0,0.0
Ñuble-2,Movimiento Social Cristiano,0,0.0,0.0
Ñuble-2,Partido Demócrata,0,0.0,0.0
Ñuble-2,Partido Progresista Nacional,0,0.0,0.0
Ñuble-2,Candidatura Independiente,0,0.0,0.0
Ñuble-2,Válidamente emitidos,0,100.0,20332.0
Concepción,Concentración Nacional,5,56.1,17273.0
Concepción,Partido Conservador Social Cristiano,2,20.45,6295.0
Concepción,Falange Radical Agrario Socialista,2,14.33,4412.0
Concepción,Partido Socialista Popular,0,3.06,941.0
Concepción,Partido Liberal Progresista,0,0.0,0.0
Concepción,Partido Democrático del Pueblo,0,5.96,1836.0
Concepción,Partido Socialista Auténtico,0,0.09,28.0
Concepción,Acción Renovadora,0,0.0,0.0
Concepción,Partido Laborista,0,0.01,2.0
Concepción,Partido Radical Doctrinario,0,0.0,0.0
Concepción,Movimiento Social Cristiano,0,0.0,0.0
Concepción,Partido Demócrata,0,0.0,0.0
Concepción,Partido Progresista Nacional,0,0.0,0.0
Concepción,Candidatura Independiente,0,0.0,0.0
Concepción,Válidamente emitidos,0,100.0,30787.0
Arauco,Concentración Nacional,1,49.86,2998.0
Arauco,Partido Conservador Social Cristiano,1,25.45,1530.0
Arauco,Falange Radical Agrario Socialista,0,9.98,600.0
Arauco,Partido Socialista Popular,0,8.35,502.0
Arauco,Partido Liberal Progresista,0,0.0,0.0
Arauco,Partido Democrático del Pueblo,0,0.0,0.0
Arauco,Partido Socialista Auténtico,0,0.0,0.0
Arauco,Acción Renovadora,0,0.0,0.0
Arauco,Partido Laborista,0,6.35,382.0
Arauco,Partido Radical Doctrinario,0,0.0,0.0
Arauco,Movimiento Social Cristiano,0,0.0,0.0
Arauco,Partido Demócrata,0,0.0,0.0
Arauco,Partido Progresista Nacional,0,0.0,0.0
Arauco,Candidatura Independiente,0,0.0,0.0
Arauco,Válidamente emitidos,0,100.0,6012.0
Bío-Bío,Concentración Nacional,2,35.74,4434.0
Bío-Bío,Partido Conservador Social Cristiano,0,13.59,1686.0
Bío-Bío,Falange Radical Agrario Socialista,2,38.46,4771.0
Bío-Bío,Partido Socialista Popular,0,3.49,433.0
Bío-Bío,Partido Liberal Progresista,0,7.92,983.0
Bío-Bío,Partido Democrático del Pueblo,0,0.79,98.0
Bío-Bío,Partido Socialista Auténtico,0,0.0,0.0
Bío-Bío,Acción Renovadora,0,0.0,0.0
Bío-Bío,Partido Laborista,0,0.02,2.0
Bío-Bío,Partido Radical Doctrinario,0,0.0,0.0
Bío-Bío,Movimiento Social Cristiano,0,0.0,0.0
Bío-Bío,Partido Demócrata,0,0.0,0.0
Bío-Bío,Partido Progresista Nacional,0,0.0,0.0
Bío-Bío,Candidatura Independiente,0,0.0,0.0
Bío-Bío,Válidamente emitidos,0,100.0,12407.0
Malleco,Concentración Nacional,3,41.510000000000005,5761.0
Malleco,Partido Conservador Social Cristiano,0,7.96,1104.0
Malleco,Falange Radical Agrario Socialista,2,25.48,3536.0
Malleco,Partido Socialista Popular,0,0.79,110.0
Malleco,Partido Liberal Progresista,1,18.94,2629.0
Malleco,Partido Democrático del Pueblo,0,0.0,0.0
Malleco,Partido Socialista Auténtico,0,2.41,334.0
Malleco,Acción Renovadora,0,0.0,0.0
Malleco,Partido Laborista,0,0.0,0.0
Malleco,Partido Radical Doctrinario,0,2.91,404.0
Malleco,Movimiento Social Cristiano,0,0.0,0.0
Malleco,Partido Demócrata,0,0.0,0.0
Malleco,Partido Progresista Nacional,0,0.0,0.0
Malleco,Candidatura Independiente,0,0.0,0.0
Malleco,Válidamente emitidos,0,100.0,13878.0
Cautín,Concentración Nacional,3,30.93,8870.0
Cautín,Partido Conservador Social Cristiano,2,19.66,5638.0
Cautín,Falange Radical Agrario Socialista,4,29.939999999999998,8584.0
Cautín,Partido Socialista Popular,0,2.11,605.0
Cautín,Partido Liberal Progresista,1,9.83,2819.0
Cautín,Partido Democrático del Pueblo,0,1.12,320.0
Cautín,Partido Socialista Auténtico,0,0.02,7.0
Cautín,Acción Renovadora,0,0.0,0.0
Cautín,Partido Laborista,0,0.01,2.0
Cautín,Partido Radical Doctrinario,0,6.38,1828.0
Cautín,Movimiento Social Cristiano,0,0.0,0.0
Cautín,Partido Demócrata,0,0.0,0.0
Cautín,Partido Progresista Nacional,0,0.0,0.0
Cautín,Candidatura Independiente,0,0.0,0.0
Cautín,Válidamente emitidos,0,100.0,28673.0
Valdivia,Concentración Nacional,3,59.61,11171.0
Valdivia,Partido Conservador Social Cristiano,0,5.8,1086.0
Valdivia,Falange Radical Agrario Socialista,2,28.73,5384.0
Valdivia,Partido Socialista Popular,0,2.33,437.0
Valdivia,Partido Liberal Progresista,0,0.0,0.0
Valdivia,Partido Democrático del Pueblo,0,0.63,118.0
Valdivia,Partido Socialista Auténtico,0,0.01,1.0
Valdivia,Acción Renovadora,0,0.0,0.0
Valdivia,Partido Laborista,0,2.89,541.0
Valdivia,Partido Radical Doctrinario,0,0.0,0.0
Valdivia,Movimiento Social Cristiano,0,0.0,0.0
Valdivia,Partido Demócrata,0,0.0,0.0
Valdivia,Partido Progresista Nacional,0,0.0,0.0
Valdivia,Candidatura Independiente,0,0.0,0.0
Valdivia,Válidamente emitidos,0,100.0,18738.0
Osorno,Concentración Nacional,2,49.72,5381.0
Osorno,Partido Conservador Social Cristiano,1,16.63,1800.0
Osorno,Falange Radical Agrario Socialista,0,25.8,2792.0
Osorno,Partido Socialista Popular,0,7.85,849.0
Osorno,Partido Liberal Progresista,0,0.0,0.0
Osorno,Partido Democrático del Pueblo,0,0.0,0.0
Osorno,Partido Socialista Auténtico,0,0.0,0.0
Osorno,Acción Renovadora,0,0.0,0.0
Osorno,Partido Laborista,0,0.0,0.0
Osorno,Partido Radical Doctrinario,0,0.0,0.0
Osorno,Movimiento Social Cristiano,0,0.0,0.0
Osorno,Partido Demócrata,0,0.0,0.0
Osorno,Partido Progresista Nacional,0,0.0,0.0
Osorno,Candidatura Independiente,0,0.0,0.0
Osorno,Válidamente emitidos,0,100.0,10822.0
Llanquihue y Aysén,Concentración Nacional,2,46.86,5724.0
Llanquihue y Aysén,Partido Conservador Social Cristiano,1,28.81,3519.0
Llanquihue y Aysén,Falange Radical Agrario Socialista,0,22.64,2766.0
Llanquihue y Aysén,Partido Socialista Popular,0,0.98,120.0
Llanquihue y Aysén,Partido Liberal Progresista,0,0.0,0.0
Llanquihue y Aysén,Partido Democrático del Pueblo,0,0.7,86.0
Llanquihue y Aysén,Partido Socialista Auténtico,0,0.0,0.0
Llanquihue y Aysén,Acción Renovadora,0,0.0,0.0
Llanquihue y Aysén,Partido Laborista,0,0.0,0.0
Llanquihue y Aysén,Partido Radical Doctrinario,0,0.0,0.0
Llanquihue y Aysén,Movimiento Social Cristiano,0,0.0,0.0
Llanquihue y Aysén,Partido Demócrata,0,0.0,0.0
Llanquihue y Aysén,Partido Progresista Nacional,0,0.0,0.0
Llanquihue y Aysén,Candidatura Independiente,0,0.0,0.0
Llanquihue y Aysén,Válidamente emitidos,0,100.0,12215.0
Chiloé,Concentración Nacional,3,55.09,3829.0
Chiloé,Partido Conservador Social Cristiano,0,22.21,1544.0
Chiloé,Falange Radical Agrario Socialista,0,22.62,1572.0
Chiloé,Partido Socialista Popular,0,0.09,6.0
Chiloé,Partido Liberal Progresista,0,0.0,0.0
Chiloé,Partido Democrático del Pueblo,0,0.0,0.0
Chiloé,Partido Socialista Auténtico,0,0.0,0.0
Chiloé,Acción Renovadora,0,0.0,0.0
Chiloé,Partido Laborista,0,0.0,0.0
Chiloé,Partido Radical Doctrinario,0,0.0,0.0
Chiloé,Movimiento Social Cristiano,0,0.0,0.0
Chiloé,Partido Demócrata,0,0.0,0.0
Chiloé,Partido Progresista Nacional,0,0.0,0.0
Chiloé,Candidatura Independiente,0,0.0,0.0
Chiloé,Válidamente emitidos,0,100.0,6951.0
Magallanes,Concentración Nacional,0,45.9,2488.0
Magallanes,Partido Conservador Social Cristiano,0,2.82,153.0
Magallanes,Falange Radical Agrario Socialista,1,0.0,0.0
Magallanes,Partido Socialista Popular,0,51.28,2780.0
Magallanes,Partido Liberal Progresista,0,0.0,0.0
Magallanes,Partido Democrático del Pueblo,0,0.0,0.0
Magallanes,Partido Socialista Auténtico,0,0.0,0.0
Magallanes,Acción Renovadora,0,0.0,0.0
Magallanes,Partido Laborista,0,0.0,0.0
Magallanes,Partido Radical Doctrinario,0,0.0,0.0
Magallanes,Movimiento Social Cristiano,0,0.0,0.0
Magallanes,Partido Demócrata,0,0.0,0.0
Magallanes,Partido Progresista Nacional,0,0.0,0.0
Magallanes,Candidatura Independiente,0,0.0,0.0
Magallanes,Válidamente emitidos,0,100.0,5421.0
