Distrito,Lista/Pacto,Partido,Electos,Porcentaje,Votos
Atacama,Partido Demócrata,PD,0,0.0,0.0
Atacama,Partido Progresista Nacional,PPN,0,0.0,0.0
Atacama,Candidatura Independiente,IND,0,0.0,0.0
Atacama,Válidamente emitidos,,0,100.0,7287.0
Coquimbo,Concentración Nacional,PCT,0,0.0,0.0
Coquimbo,Concentración Nacional,PDo,0,0.52,84.0
Coquimbo,Concentración Nacional,PL,3,33.4,5393.0
Coquimbo,Concentración Nacional,PR,2,31.65,5111.0
Coquimbo,Partido Conservador Social Cristiano,PCSC,0,13.32,2151.0
Coquimbo,Falange Radical Agrario Socialista,PS,1,3.07,495.0
Coquimbo,Falange Radical Agrario Socialista,PRDe,0,2.63,424.0
Coquimbo,Falange Radical Agrario Socialista,PAL,0,0.01,1.0
Coquimbo,Falange Radical Agrario Socialista,FN,0,5.67,916.0
Coquimbo,Partido Socialista Popular,PSP,0,6.53,1055.0
Coquimbo,Partido Liberal Progresista,PLP,0,0.0,0.0
Coquimbo,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Coquimbo,Partido Socialista Auténtico,PSA,0,3.2,517.0
Coquimbo,Acción Renovadora,AR,0,0.0,0.0
Coquimbo,Partido Laborista,PLa,0,0.0,0.0
Coquimbo,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Coquimbo,Movimiento Social Cristiano,MSC,0,0.0,0.0
Coquimbo,Partido Demócrata,PD,0,0.0,0.0
Coquimbo,Partido Progresista Nacional,PPN,0,0.0,0.0
Coquimbo,Candidatura Independiente,IND,1,0.0,0.0
Coquimbo,Válidamente emitidos,,0,100.0,16147.0
Aconcagua,Concentración Nacional,PR,1,23.84,2834.0
Aconcagua,Concentración Nacional,PL,1,37.34,4439.0
Aconcagua,Concentración Nacional,PDo,0,1.53,182.0
Aconcagua,Concentración Nacional,PCT,1,0.0,0.0
Aconcagua,Partido Conservador Social Cristiano,PCSC,0,25.39,3018.0
Aconcagua,Falange Radical Agrario Socialista,PS,0,1.23,146.0
Aconcagua,Falange Radical Agrario Socialista,PRDe,0,0.0,0.0
Aconcagua,Falange Radical Agrario Socialista,PAL,0,1.55,184.0
Aconcagua,Falange Radical Agrario Socialista,FN,0,3.71,441.0
Aconcagua,Partido Socialista Popular,PSP,0,5.42,644.0
Aconcagua,Partido Liberal Progresista,PLP,0,0.0,0.0
Aconcagua,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Aconcagua,Partido Socialista Auténtico,PSA,0,0.0,0.0
Aconcagua,Acción Renovadora,AR,0,0.0,0.0
Aconcagua,Partido Laborista,PLa,0,0.0,0.0
Aconcagua,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Aconcagua,Movimiento Social Cristiano,MSC,0,0.0,0.0
Aconcagua,Partido Demócrata,PD,0,0.0,0.0
Aconcagua,Partido Progresista Nacional,PPN,0,0.0,0.0
Aconcagua,Candidatura Independiente,IND,0,0.0,0.0
Aconcagua,Válidamente emitidos,,0,100.0,11888.0
Valparaíso,Concentración Nacional,PL,3,16.88,7663.0
Valparaíso,Concentración Nacional,PCT,0,8.47,3846.0
Valparaíso,Concentración Nacional,PDo,1,4.71,2136.0
Valparaíso,Concentración Nacional,PR,2,21.15,9598.0
Valparaíso,Partido Conservador Social Cristiano,PCSC,4,24.13,10952.0
Valparaíso,Falange Radical Agrario Socialista,PS,1,4.57,2074.0
Valparaíso,Falange Radical Agrario Socialista,PAL,0,3.54,1606.0
Valparaíso,Falange Radical Agrario Socialista,PRDe,1,3.69,1677.0
Valparaíso,Falange Radical Agrario Socialista,FN,0,2.37,1075.0
Valparaíso,Partido Socialista Popular,PSP,0,3.06,1387.0
Valparaíso,Partido Liberal Progresista,PLP,0,0.0,0.0
Valparaíso,Partido Democrático del Pueblo,PDP,0,1.39,633.0
Valparaíso,Partido Socialista Auténtico,PSA,0,0.87,397.0
Valparaíso,Acción Renovadora,AR,0,0.0,0.0
Valparaíso,Partido Laborista,PLa,0,0.03,15.0
Valparaíso,Partido Radical Doctrinario,PRDo,0,0.74,334.0
Valparaíso,Movimiento Social Cristiano,MSC,0,0.0,0.0
Valparaíso,Partido Demócrata,PD,0,4.39,1994.0
Valparaíso,Partido Progresista Nacional,PPN,0,0.0,0.0
Valparaíso,Candidatura Independiente,IND,0,0.0,0.0
Valparaíso,Válidamente emitidos,,0,100.0,45387.0
Santiago-1,Concentración Nacional,PR,3,14.59,8262.0
Santiago-1,Concentración Nacional,PCT,0,0.0,0.0
Santiago-1,Concentración Nacional,PDo,1,5.58,3159.0
Santiago-1,Concentración Nacional,PL,3,14.7,8321.0
Santiago-1,Partido Conservador Social Cristiano,PCSC,4,23.25,13167.0
Santiago-1,Falange Radical Agrario Socialista,PRDe,1,3.58,2028.0
Santiago-1,Falange Radical Agrario Socialista,PAL,1,9.39,5315.0
Santiago-1,Falange Radical Agrario Socialista,PS,1,7.2,4077.0
Santiago-1,Falange Radical Agrario Socialista,FN,1,3.59,2034.0
Santiago-1,Partido Socialista Popular,PSP,1,5.5,3112.0
Santiago-1,Partido Liberal Progresista,PLP,0,0.0,0.0
Santiago-1,Partido Democrático del Pueblo,PDP,1,3.41,1932.0
Santiago-1,Partido Socialista Auténtico,PSA,0,0.55,313.0
Santiago-1,Acción Renovadora,AR,1,3.51,1985.0
Santiago-1,Partido Laborista,PLa,0,2.77,1571.0
Santiago-1,Partido Radical Doctrinario,PRDo,0,1.85,1049.0
Santiago-1,Movimiento Social Cristiano,MSC,0,0.52,296.0
Santiago-1,Partido Demócrata,PD,0,0.0,0.0
Santiago-1,Partido Progresista Nacional,PPN,0,0.0,0.0
Santiago-1,Candidatura Independiente,IND,0,0.0,0.0
Santiago-1,Válidamente emitidos,,0,100.0,56621.0
Santiago-2,Concentración Nacional,PR,1,15.13,3099.0
Santiago-2,Concentración Nacional,PL,1,8.85,1813.0
Santiago-2,Concentración Nacional,PDo,0,3.8,778.0
Santiago-2,Concentración Nacional,PCT,0,0.0,0.0
Santiago-2,Partido Conservador Social Cristiano,PCSC,2,26.81,5493.0
Santiago-2,Falange Radical Agrario Socialista,PAL,1,9.53,1952.0
Santiago-2,Falange Radical Agrario Socialista,FN,0,1.72,353.0
Santiago-2,Falange Radical Agrario Socialista,PRDe,0,4.5,922.0
Santiago-2,Falange Radical Agrario Socialista,PS,0,8.86,1816.0
Santiago-2,Partido Socialista Popular,PSP,0,8.42,1724.0
Santiago-2,Partido Liberal Progresista,PLP,0,0.0,0.0
Santiago-2,Partido Democrático del Pueblo,PDP,0,1.21,248.0
Santiago-2,Partido Socialista Auténtico,PSA,0,10.2,2089.0
Santiago-2,Acción Renovadora,AR,0,0.0,0.0
Santiago-2,Partido Laborista,PLa,0,0.24,49.0
Santiago-2,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Santiago-2,Movimiento Social Cristiano,MSC,0,0.73,150.0
Santiago-2,Partido Demócrata,PD,0,0.0,0.0
Santiago-2,Partido Progresista Nacional,PPN,0,0.0,0.0
Santiago-2,Candidatura Independiente,IND,0,0.0,0.0
Santiago-2,Válidamente emitidos,,0,100.0,20486.0
Santiago-3,Concentración Nacional,PR,1,16.18,4812.0
Santiago-3,Concentración Nacional,PL,1,18.29,5440.0
Santiago-3,Concentración Nacional,PDo,0,4.53,1348.0
Santiago-3,Concentración Nacional,PCT,0,0.0,0.0
Santiago-3,Partido Conservador Social Cristiano,PCSC,1,21.19,6300.0
Santiago-3,Falange Radical Agrario Socialista,PS,0,4.35,1294.0
Santiago-3,Falange Radical Agrario Socialista,PRDe,0,0.17,51.0
Santiago-3,Falange Radical Agrario Socialista,FN,0,4.2,1249.0
Santiago-3,Falange Radical Agrario Socialista,PAL,1,12.29,3655.0
Santiago-3,Partido Socialista Popular,PSP,1,6.56,1950.0
Santiago-3,Partido Liberal Progresista,PLP,0,0.0,0.0
Santiago-3,Partido Democrático del Pueblo,PDP,0,1.21,359.0
Santiago-3,Partido Socialista Auténtico,PSA,0,0.0,0.0
Santiago-3,Acción Renovadora,AR,0,0.0,0.0
Santiago-3,Partido Laborista,PLa,0,8.17,2428.0
Santiago-3,Partido Radical Doctrinario,PRDo,0,2.71,807.0
Santiago-3,Movimiento Social Cristiano,MSC,0,0.14,43.0
Santiago-3,Partido Demócrata,PD,0,0.0,0.0
Santiago-3,Partido Progresista Nacional,PPN,0,0.0,0.0
Santiago-3,Candidatura Independiente,IND,0,0.0,0.0
Santiago-3,Válidamente emitidos,,0,100.0,29736.0
Santiago-4,Concentración Nacional,PR,1,17.55,2849.0
Santiago-4,Concentración Nacional,PL,1,13.9,2257.0
Santiago-4,Concentración Nacional,PDo,0,0.0,0.0
Santiago-4,Concentración Nacional,PCT,0,0.0,0.0
Santiago-4,Partido Conservador Social Cristiano,PCSC,2,40.9,6640.0
Santiago-4,Falange Radical Agrario Socialista,PRDe,0,0.49,79.0
Santiago-4,Falange Radical Agrario Socialista,PAL,0,7.42,1204.0
Santiago-4,Falange Radical Agrario Socialista,FN,0,5.83,946.0
Santiago-4,Falange Radical Agrario Socialista,PS,0,2.33,379.0
Santiago-4,Partido Socialista Popular,PSP,1,6.88,1117.0
Santiago-4,Partido Liberal Progresista,PLP,0,0.0,0.0
Santiago-4,Partido Democrático del Pueblo,PDP,0,4.56,741.0
Santiago-4,Partido Socialista Auténtico,PSA,0,0.12,19.0
Santiago-4,Acción Renovadora,AR,0,0.0,0.0
Santiago-4,Partido Laborista,PLa,0,0.01,2.0
Santiago-4,Partido Radical Doctrinario,PRDo,0,0.01,2.0
Santiago-4,Movimiento Social Cristiano,MSC,0,0.0,0.0
Santiago-4,Partido Demócrata,PD,0,0.0,0.0
Santiago-4,Partido Progresista Nacional,PPN,0,0.0,0.0
Santiago-4,Candidatura Independiente,IND,0,0.0,0.0
Santiago-4,Válidamente emitidos,,0,100.0,16235.0
O'Higgins,Concentración Nacional,PL,1,13.42,2612.0
O'Higgins,Concentración Nacional,PDo,0,0.05,9.0
O'Higgins,Concentración Nacional,PCT,0,0.0,0.0
O'Higgins,Concentración Nacional,PR,1,11.64,2265.0
O'Higgins,Partido Conservador Social Cristiano,PCSC,2,39.03,7596.0
O'Higgins,Falange Radical Agrario Socialista,PS,0,5.82,1132.0
O'Higgins,Falange Radical Agrario Socialista,PRDe,0,3.71,722.0
O'Higgins,Falange Radical Agrario Socialista,PAL,1,12.81,2493.0
O'Higgins,Falange Radical Agrario Socialista,FN,0,7.74,1507.0
O'Higgins,Partido Socialista Popular,PSP,1,5.78,1125.0
O'Higgins,Partido Liberal Progresista,PLP,0,0.0,0.0
O'Higgins,Partido Democrático del Pueblo,PDP,0,0.0,0.0
O'Higgins,Partido Socialista Auténtico,PSA,0,0.0,0.0
O'Higgins,Acción Renovadora,AR,0,0.0,0.0
O'Higgins,Partido Laborista,PLa,0,0.0,0.0
O'Higgins,Partido Radical Doctrinario,PRDo,0,0.0,0.0
O'Higgins,Movimiento Social Cristiano,MSC,0,0.0,0.0
O'Higgins,Partido Demócrata,PD,0,0.0,0.0
O'Higgins,Partido Progresista Nacional,PPN,0,0.0,0.0
O'Higgins,Candidatura Independiente,IND,0,0.0,0.0
O'Higgins,Válidamente emitidos,,0,100.0,19461.0
Colchagua,Concentración Nacional,PCT,0,0.0,0.0
Colchagua,Concentración Nacional,PDo,0,0.0,0.0
Colchagua,Concentración Nacional,PL,2,30.09,3500.0
Colchagua,Concentración Nacional,PR,0,17.28,2010.0
Colchagua,Partido Conservador Social Cristiano,PCSC,2,42.83,4981.0
Colchagua,Falange Radical Agrario Socialista,FN,0,0.0,0.0
Colchagua,Falange Radical Agrario Socialista,PAL,0,0.0,0.0
Colchagua,Falange Radical Agrario Socialista,PRDe,0,7.45,866.0
Colchagua,Falange Radical Agrario Socialista,PS,0,0.81,94.0
Colchagua,Partido Socialista Popular,PSP,0,1.54,179.0
Colchagua,Partido Liberal Progresista,PLP,0,0.0,0.0
Colchagua,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Colchagua,Partido Socialista Auténtico,PSA,0,0.0,0.0
Colchagua,Acción Renovadora,AR,0,0.0,0.0
Colchagua,Partido Laborista,PLa,0,0.0,0.0
Colchagua,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Colchagua,Movimiento Social Cristiano,MSC,0,0.0,0.0
Colchagua,Partido Demócrata,PD,0,0.0,0.0
Colchagua,Partido Progresista Nacional,PPN,0,0.0,0.0
Colchagua,Candidatura Independiente,IND,0,0.0,0.0
Colchagua,Válidamente emitidos,,0,100.0,11630.0
Curicó,Concentración Nacional,PDo,0,0.99,69.0
Curicó,Concentración Nacional,PL,1,24.71,1723.0
Curicó,Concentración Nacional,PR,1,27.99,1952.0
Curicó,Concentración Nacional,PCT,1,0.0,0.0
Curicó,Partido Conservador Social Cristiano,PCSC,0,22.81,1591.0
Curicó,Falange Radical Agrario Socialista,FN,0,0.0,0.0
Curicó,Falange Radical Agrario Socialista,PAL,0,15.44,1077.0
Curicó,Falange Radical Agrario Socialista,PRDe,0,3.18,222.0
Curicó,Falange Radical Agrario Socialista,PS,0,0.0,0.0
Curicó,Partido Socialista Popular,PSP,0,4.88,340.0
Curicó,Partido Liberal Progresista,PLP,0,0.0,0.0
Curicó,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Curicó,Partido Socialista Auténtico,PSA,0,0.0,0.0
Curicó,Acción Renovadora,AR,0,0.0,0.0
Curicó,Partido Laborista,PLa,0,0.0,0.0
Curicó,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Curicó,Movimiento Social Cristiano,MSC,0,0.0,0.0
Curicó,Partido Demócrata,PD,0,0.0,0.0
Curicó,Partido Progresista Nacional,PPN,0,0.0,0.0
Curicó,Candidatura Independiente,IND,0,0.0,0.0
Curicó,Válidamente emitidos,,0,100.0,6974.0
Talca,Concentración Nacional,PL,1,26.42,3763.0
Talca,Concentración Nacional,PDo,0,0.86,122.0
Talca,Concentración Nacional,PCT,0,0.0,0.0
Talca,Concentración Nacional,PR,1,16.21,2308.0
Talca,Partido Conservador Social Cristiano,PCSC,2,26.76,3811.0
Talca,Falange Radical Agrario Socialista,FN,0,3.38,482.0
Talca,Falange Radical Agrario Socialista,PAL,1,16.67,2374.0
Talca,Falange Radical Agrario Socialista,PRDe,0,0.65,93.0
Talca,Falange Radical Agrario Socialista,PS,0,0.25,35.0
Talca,Partido Socialista Popular,PSP,0,6.07,864.0
Talca,Partido Liberal Progresista,PLP,0,0.0,0.0
Talca,Partido Democrático del Pueblo,PDP,0,0.11,15.0
Talca,Partido Socialista Auténtico,PSA,0,2.59,369.0
Talca,Acción Renovadora,AR,0,0.0,0.0
Talca,Partido Laborista,PLa,0,0.04,5.0
Talca,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Talca,Movimiento Social Cristiano,MSC,0,0.0,0.0
Talca,Partido Demócrata,PD,0,0.0,0.0
Talca,Partido Progresista Nacional,PPN,0,0.0,0.0
Talca,Candidatura Independiente,IND,0,0.0,0.0
Talca,Válidamente emitidos,,0,100.0,14241.0
Maule,Concentración Nacional,PCT,0,0.0,0.0
Maule,Concentración Nacional,PDo,0,1.08,84.0
Maule,Concentración Nacional,PL,1,33.1,2567.0
Maule,Concentración Nacional,PR,1,22.1,1714.0
Maule,Partido Conservador Social Cristiano,PCSC,0,0.0,0.0
Maule,Falange Radical Agrario Socialista,FN,0,2.64,205.0
Maule,Falange Radical Agrario Socialista,PAL,1,15.54,1205.0
Maule,Falange Radical Agrario Socialista,PRDe,0,5.82,451.0
Maule,Falange Radical Agrario Socialista,PS,0,0.0,0.0
Maule,Partido Socialista Popular,PSP,0,0.0,0.0
Maule,Partido Liberal Progresista,PLP,0,0.0,0.0
Maule,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Maule,Partido Socialista Auténtico,PSA,0,0.0,0.0
Maule,Acción Renovadora,AR,0,0.0,0.0
Maule,Partido Laborista,PLa,0,0.0,0.0
Maule,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Maule,Movimiento Social Cristiano,MSC,0,19.72,1529.0
Maule,Partido Demócrata,PD,0,0.0,0.0
Maule,Partido Progresista Nacional,PPN,0,0.0,0.0
Maule,Candidatura Independiente,IND,0,0.0,0.0
Maule,Válidamente emitidos,,0,100.0,7755.0
Linares,Concentración Nacional,PCT,0,0.0,0.0
Linares,Concentración Nacional,PR,1,20.08,2492.0
Linares,Concentración Nacional,PL,1,34.6,4294.0
Linares,Concentración Nacional,PDo,0,0.01,1.0
Linares,Partido Conservador Social Cristiano,PCSC,1,23.58,2926.0
Linares,Falange Radical Agrario Socialista,PS,0,0.15,18.0
Linares,Falange Radical Agrario Socialista,PRDe,0,2.18,270.0
Linares,Falange Radical Agrario Socialista,FN,0,2.99,371.0
Linares,Falange Radical Agrario Socialista,PAL,1,15.58,1933.0
Linares,Partido Socialista Popular,PSP,0,0.83,103.0
Linares,Partido Liberal Progresista,PLP,0,0.0,0.0
Linares,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Linares,Partido Socialista Auténtico,PSA,0,0.0,0.0
Linares,Acción Renovadora,AR,0,0.0,0.0
Linares,Partido Laborista,PLa,0,0.02,2.0
Linares,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Linares,Movimiento Social Cristiano,MSC,0,0.0,0.0
Linares,Partido Demócrata,PD,0,0.0,0.0
Linares,Partido Progresista Nacional,PPN,0,0.0,0.0
Linares,Candidatura Independiente,IND,0,0.0,0.0
Linares,Válidamente emitidos,,0,100.0,12410.0
Ñuble-1,Concentración Nacional,PL,0,7.13,1449.0
Ñuble-1,Concentración Nacional,PR,1,42.29,8598.0
Ñuble-1,Concentración Nacional,PDo,0,3.37,686.0
Ñuble-1,Concentración Nacional,PCT,0,17.9,3639.0
Ñuble-1,Partido Conservador Social Cristiano,PCSC,1,13.19,2681.0
Ñuble-1,Falange Radical Agrario Socialista,FN,0,1.16,235.0
Ñuble-1,Falange Radical Agrario Socialista,PAL,1,7.04,1432.0
Ñuble-1,Falange Radical Agrario Socialista,PRDe,0,4.42,899.0
Ñuble-1,Falange Radical Agrario Socialista,PS,0,0.93,190.0
Ñuble-1,Partido Socialista Popular,PSP,0,2.57,523.0
Ñuble-1,Partido Liberal Progresista,PLP,0,0.0,0.0
Ñuble-1,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Ñuble-1,Partido Socialista Auténtico,PSA,0,0.0,0.0
Ñuble-1,Acción Renovadora,AR,0,0.0,0.0
Ñuble-1,Partido Laborista,PLa,0,0.0,0.0
Ñuble-1,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Ñuble-1,Movimiento Social Cristiano,MSC,0,0.0,0.0
Ñuble-1,Partido Demócrata,PD,0,0.0,0.0
Ñuble-1,Partido Progresista Nacional,PPN,0,0.0,0.0
Ñuble-1,Candidatura Independiente,IND,0,0.0,0.0
Ñuble-1,Válidamente emitidos,,0,100.0,20332.0
Ñuble-2,Concentración Nacional,PDo,1,3.37,686.0
Ñuble-2,Concentración Nacional,PL,0,7.13,1449.0
Ñuble-2,Concentración Nacional,PCT,0,17.9,3639.0
Ñuble-2,Concentración Nacional,PR,2,42.29,8598.0
Ñuble-2,Partido Conservador Social Cristiano,PCSC,1,13.19,2681.0
Ñuble-2,Falange Radical Agrario Socialista,PAL,0,7.04,1432.0
Ñuble-2,Falange Radical Agrario Socialista,PRDe,0,4.42,899.0
Ñuble-2,Falange Radical Agrario Socialista,FN,0,1.16,235.0
Ñuble-2,Falange Radical Agrario Socialista,PS,1,0.93,190.0
Ñuble-2,Partido Socialista Popular,PSP,0,2.57,523.0
Ñuble-2,Partido Liberal Progresista,PLP,0,0.0,0.0
Ñuble-2,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Ñuble-2,Partido Socialista Auténtico,PSA,0,0.0,0.0
Ñuble-2,Acción Renovadora,AR,0,0.0,0.0
Ñuble-2,Partido Laborista,PLa,0,0.0,0.0
Ñuble-2,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Ñuble-2,Movimiento Social Cristiano,MSC,0,0.0,0.0
Ñuble-2,Partido Demócrata,PD,0,0.0,0.0
Ñuble-2,Partido Progresista Nacional,PPN,0,0.0,0.0
Ñuble-2,Candidatura Independiente,IND,0,0.0,0.0
Ñuble-2,Válidamente emitidos,,0,100.0,20332.0
Concepción,Concentración Nacional,PR,3,28.16,8669.0
Concepción,Concentración Nacional,PL,1,15.91,4899.0
Concepción,Concentración Nacional,PDo,1,12.03,3705.0
Concepción,Concentración Nacional,PCT,0,0.0,0.0
Concepción,Partido Conservador Social Cristiano,PCSC,2,20.45,6295.0
Concepción,Falange Radical Agrario Socialista,PS,1,5.62,1731.0
Concepción,Falange Radical Agrario Socialista,PRDe,1,3.48,1070.0
Concepción,Falange Radical Agrario Socialista,PAL,0,2.01,619.0
Concepción,Falange Radical Agrario Socialista,FN,0,3.22,992.0
Concepción,Partido Socialista Popular,PSP,0,3.06,941.0
Concepción,Partido Liberal Progresista,PLP,0,0.0,0.0
Concepción,Partido Democrático del Pueblo,PDP,0,5.96,1836.0
Concepción,Partido Socialista Auténtico,PSA,0,0.09,28.0
Concepción,Acción Renovadora,AR,0,0.0,0.0
Concepción,Partido Laborista,PLa,0,0.01,2.0
Concepción,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Concepción,Movimiento Social Cristiano,MSC,0,0.0,0.0
Concepción,Partido Demócrata,PD,0,0.0,0.0
Concepción,Partido Progresista Nacional,PPN,0,0.0,0.0
Concepción,Candidatura Independiente,IND,0,0.0,0.0
Concepción,Válidamente emitidos,,0,100.0,30787.0
Arauco,Concentración Nacional,PR,1,35.31,2123.0
Arauco,Concentración Nacional,PL,0,0.0,0.0
Arauco,Concentración Nacional,PDo,0,14.55,875.0
Arauco,Concentración Nacional,PCT,0,0.0,0.0
Arauco,Partido Conservador Social Cristiano,PCSC,1,25.45,1530.0
Arauco,Falange Radical Agrario Socialista,PRDe,0,9.98,600.0
Arauco,Falange Radical Agrario Socialista,PS,0,0.0,0.0
Arauco,Falange Radical Agrario Socialista,FN,0,0.0,0.0
Arauco,Falange Radical Agrario Socialista,PAL,0,0.0,0.0
Arauco,Partido Socialista Popular,PSP,0,8.35,502.0
Arauco,Partido Liberal Progresista,PLP,0,0.0,0.0
Arauco,Partido Democrático del Pueblo,PDP,0,0.0,0.0
Arauco,Partido Socialista Auténtico,PSA,0,0.0,0.0
Arauco,Acción Renovadora,AR,0,0.0,0.0
Arauco,Partido Laborista,PLa,0,6.35,382.0
Arauco,Partido Radical Doctrinario,PRDo,0,0.0,0.0
Arauco,Movimiento Social Cristiano,MSC,0,0.0,0.0
Arauco,Partido Demócrata,PD,0,0.0,0.0
Arauco,Partido Progresista Nacional,PPN,0,0.0,0.0
Arauco,Candidatura Independiente,IND,0,0.0,0.0
Arauco,Válidamente emitidos,,0,100.0,6012.0
Bío-Bío,Concentración Nacional,PR,1,15.21,1887.0
Bío-Bío,Concentración Nacional,PL,1,14.85,1842.0
Bío-Bío,Concentración Nacional,PDo,0,5.68,705.0
Bío-Bío,Concentración Nacional,PCT,0,0.0,0.0
Bío-Bío,Partido Conservador Social Cristiano,PCSC,0,13.59,1686.0
Bío-Bío,Falange Radical Agrario Socialista,FN,0,6.67,827.0
Bío-Bío,Falange Radical Agrario Socialista,PAL,1,14.68,1821.0
Bío-Bío,Falange Radical Agrario Socialista,PRDe,1,13.85,1718.0
Bío-Bío,Falange Radical Agrario Socialista,PS,0,3.26,405.0
Bío-Bío,Partido Socialista Popular,PSP,0,3.49,433.0
Bío-Bío,Partido Liberal Progresista,PLP,0,7.92,983.0
Bío-Bío,Partido Democrático del Pueblo,PDP,0,0.79,98.0
Bío-Bío,Partido Socialista Auténtico,PSA,0,0.0,0.0
Bío-Bío,Acción Renovadora,AR,0,0.0,0.0
Bío-Bío,Partido Laborista,PLa,0,0.02,2.0
Bío-Bío,Partido Radical Doctrinario,PRDo,0,0.0,0.0
