Distrito,Lista/Pacto,Partido,Electos,Porcentaje,Votos
Valparaíso,Partido Laborista,PLa,0,0.0,0.0
Valparaíso,Candidatura Independiente,IND,0,3.03,1367.0
Valparaíso,Válidamente emitidos,,0,100.0,45087.0
Santiago-1,Derecha,PA,0,0.42,247.0
Santiago-1,Derecha,PCon,5,22.69,13414.0
Santiago-1,Derecha,PL,3,14.6,8632.0
Santiago-1,Derecha,PLP,0,0.0,0.0
Santiago-1,Alianza Democrática de Chile,PDo,1,9.13,5397.0
Santiago-1,Alianza Democrática de Chile,PPN,2,11.99,7090.0
Santiago-1,Alianza Democrática de Chile,PS,3,14.1,8339.0
Santiago-1,Alianza Democrática de Chile,PR,4,15.6,9221.0
Santiago-1,Partido Socialista Auténtico,PSA,0,3.64,2154.0
Santiago-1,Falange Nacional,FN,0,2.71,1601.0
Santiago-1,Alianza Popular Libertadora,APL,0,1.49,883.0
Santiago-1,Partido Demócrata,PD,0,0.0,0.0
Santiago-1,Partido Demócrata Nacionalista,PDN,0,3.41,2018.0
Santiago-1,Partido Laborista,PLa,0,0.22,130.0
Santiago-1,Candidatura Independiente,IND,0,0.0,0.0
Santiago-1,Válidamente emitidos,,0,100.0,59126.0
Santiago-2,Derecha,PA,0,0.0,0.0
Santiago-2,Derecha,PCon,2,35.31,6280.0
Santiago-2,Derecha,PLP,0,0.0,0.0
Santiago-2,Derecha,PL,1,15.63,2779.0
Santiago-2,Alianza Democrática de Chile,PDo,0,3.41,607.0
Santiago-2,Alianza Democrática de Chile,PPN,1,12.66,2251.0
Santiago-2,Alianza Democrática de Chile,PR,0,11.01,1958.0
Santiago-2,Alianza Democrática de Chile,PS,1,11.06,1967.0
Santiago-2,Partido Socialista Auténtico,PSA,0,5.94,1057.0
Santiago-2,Falange Nacional,FN,0,0.57,101.0
Santiago-2,Alianza Popular Libertadora,APL,0,2.91,518.0
Santiago-2,Partido Demócrata,PD,0,0.0,0.0
Santiago-2,Partido Demócrata Nacionalista,PDN,0,1.5,267.0
Santiago-2,Partido Laborista,PLa,0,0.0,0.0
Santiago-2,Candidatura Independiente,IND,0,0.0,0.0
Santiago-2,Válidamente emitidos,,0,100.0,17785.0
Santiago-3,Derecha,PA,0,0.0,0.0
Santiago-3,Derecha,PCon,2,28.33,6698.0
Santiago-3,Derecha,PL,1,16.91,3999.0
Santiago-3,Derecha,PLP,0,0.0,0.0
Santiago-3,Alianza Democrática de Chile,PS,0,10.88,2573.0
Santiago-3,Alianza Democrática de Chile,PDo,1,8.52,2015.0
Santiago-3,Alianza Democrática de Chile,PPN,0,11.06,2615.0
Santiago-3,Alianza Democrática de Chile,PR,1,11.31,2674.0
Santiago-3,Partido Socialista Auténtico,PSA,0,6.04,1428.0
Santiago-3,Falange Nacional,FN,0,1.73,409.0
Santiago-3,Alianza Popular Libertadora,APL,0,5.13,1212.0
Santiago-3,Partido Demócrata,PD,0,0.0,0.0
Santiago-3,Partido Demócrata Nacionalista,PDN,0,0.09,22.0
Santiago-3,Partido Laborista,PLa,0,0.0,0.0
Santiago-3,Candidatura Independiente,IND,0,0.0,0.0
Santiago-3,Válidamente emitidos,,0,100.0,23645.0
Santiago-4,Derecha,PA,0,0.0,0.0
Santiago-4,Derecha,PCon,2,44.37,6974.0
Santiago-4,Derecha,PL,1,16.27,2558.0
Santiago-4,Derecha,PLP,0,0.0,0.0
Santiago-4,Alianza Democrática de Chile,PS,0,9.94,1562.0
Santiago-4,Alianza Democrática de Chile,PR,1,13.77,2165.0
Santiago-4,Alianza Democrática de Chile,PPN,1,8.38,1317.0
Santiago-4,Alianza Democrática de Chile,PDo,0,4.57,718.0
Santiago-4,Partido Socialista Auténtico,PSA,0,2.7,425.0
Santiago-4,Falange Nacional,FN,0,0.0,0.0
Santiago-4,Alianza Popular Libertadora,APL,0,0.0,0.0
Santiago-4,Partido Demócrata,PD,0,0.0,0.0
Santiago-4,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Santiago-4,Partido Laborista,PLa,0,0.0,0.0
Santiago-4,Candidatura Independiente,IND,0,0.0,0.0
Santiago-4,Válidamente emitidos,,0,100.0,15719.0
O'Higgins,Derecha,PA,0,0.0,0.0
O'Higgins,Derecha,PCon,2,38.02,6656.0
O'Higgins,Derecha,PL,2,21.95,3842.0
O'Higgins,Derecha,PLP,0,0.0,0.0
O'Higgins,Alianza Democrática de Chile,PDo,0,0.55,97.0
O'Higgins,Alianza Democrática de Chile,PPN,1,10.25,1794.0
O'Higgins,Alianza Democrática de Chile,PR,1,5.96,1043.0
O'Higgins,Alianza Democrática de Chile,PS,0,0.0,0.0
O'Higgins,Partido Socialista Auténtico,PSA,0,17.29,3027.0
O'Higgins,Falange Nacional,FN,0,5.91,1035.0
O'Higgins,Alianza Popular Libertadora,APL,0,0.0,0.0
O'Higgins,Partido Demócrata,PD,0,0.0,0.0
O'Higgins,Partido Demócrata Nacionalista,PDN,0,0.07,13.0
O'Higgins,Partido Laborista,PLa,0,0.0,0.0
O'Higgins,Candidatura Independiente,IND,0,0.0,0.0
O'Higgins,Válidamente emitidos,,0,100.0,17507.0
Colchagua,Derecha,PLP,0,0.0,0.0
Colchagua,Derecha,PL,1,30.84,3874.0
Colchagua,Derecha,PCon,2,43.25,5433.0
Colchagua,Derecha,PA,0,0.0,0.0
Colchagua,Alianza Democrática de Chile,PR,1,16.03,2014.0
Colchagua,Alianza Democrática de Chile,PPN,0,0.0,0.0
Colchagua,Alianza Democrática de Chile,PDo,0,0.06,7.0
Colchagua,Alianza Democrática de Chile,PS,0,0.01,1.0
Colchagua,Partido Socialista Auténtico,PSA,0,2.84,357.0
Colchagua,Falange Nacional,FN,0,6.97,875.0
Colchagua,Alianza Popular Libertadora,APL,0,0.0,0.0
Colchagua,Partido Demócrata,PD,0,0.0,0.0
Colchagua,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Colchagua,Partido Laborista,PLa,0,0.0,0.0
Colchagua,Candidatura Independiente,IND,0,0.0,0.0
Colchagua,Válidamente emitidos,,0,100.0,12561.0
Curicó,Derecha,PA,0,0.0,0.0
Curicó,Derecha,PCon,1,24.59,1881.0
Curicó,Derecha,PL,1,23.36,1787.0
Curicó,Derecha,PLP,0,0.0,0.0
Curicó,Alianza Democrática de Chile,PDo,0,12.68,970.0
Curicó,Alianza Democrática de Chile,PPN,0,9.45,723.0
Curicó,Alianza Democrática de Chile,PS,0,0.0,0.0
Curicó,Alianza Democrática de Chile,PR,1,21.96,1680.0
Curicó,Partido Socialista Auténtico,PSA,0,0.0,0.0
Curicó,Falange Nacional,FN,0,0.0,0.0
Curicó,Alianza Popular Libertadora,APL,0,7.97,610.0
Curicó,Partido Demócrata,PD,0,0.0,0.0
Curicó,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Curicó,Partido Laborista,PLa,0,0.0,0.0
Curicó,Candidatura Independiente,IND,0,0.0,0.0
Curicó,Válidamente emitidos,,0,100.0,7651.0
Talca,Derecha,PA,0,5.56,809.0
Talca,Derecha,PCon,2,29.46,4288.0
Talca,Derecha,PL,2,33.9,4935.0
Talca,Derecha,PLP,0,0.0,0.0
Talca,Alianza Democrática de Chile,PDo,0,6.8,990.0
Talca,Alianza Democrática de Chile,PPN,0,6.2,903.0
Talca,Alianza Democrática de Chile,PR,1,13.55,1972.0
Talca,Alianza Democrática de Chile,PS,0,2.99,435.0
Talca,Partido Socialista Auténtico,PSA,0,0.0,0.0
Talca,Falange Nacional,FN,0,1.54,224.0
Talca,Alianza Popular Libertadora,APL,0,0.0,0.0
Talca,Partido Demócrata,PD,0,0.0,0.0
Talca,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Talca,Partido Laborista,PLa,0,0.0,0.0
Talca,Candidatura Independiente,IND,0,0.0,0.0
Talca,Válidamente emitidos,,0,100.0,14556.0
Maule,Derecha,PA,0,0.0,0.0
Maule,Derecha,PCon,1,30.5,1986.0
Maule,Derecha,PL,1,31.58,2056.0
Maule,Derecha,PLP,0,0.0,0.0
Maule,Alianza Democrática de Chile,PDo,0,0.0,0.0
Maule,Alianza Democrática de Chile,PPN,0,0.0,0.0
Maule,Alianza Democrática de Chile,PS,0,0.0,0.0
Maule,Alianza Democrática de Chile,PR,1,37.92,2469.0
Maule,Partido Socialista Auténtico,PSA,0,0.0,0.0
Maule,Falange Nacional,FN,0,0.0,0.0
Maule,Alianza Popular Libertadora,APL,0,0.0,0.0
Maule,Partido Demócrata,PD,0,0.0,0.0
Maule,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Maule,Partido Laborista,PLa,0,0.0,0.0
Maule,Candidatura Independiente,IND,0,0.0,0.0
Maule,Válidamente emitidos,,0,100.0,6511.0
Linares,Derecha,PLP,0,0.0,0.0
Linares,Derecha,PA,1,21.89,2902.0
Linares,Derecha,PCon,1,22.05,2924.0
Linares,Derecha,PL,1,23.67,3138.0
Linares,Alianza Democrática de Chile,PS,0,5.65,749.0
Linares,Alianza Democrática de Chile,PR,1,21.29,2823.0
Linares,Alianza Democrática de Chile,PDo,0,1.75,232.0
Linares,Alianza Democrática de Chile,PPN,0,3.71,492.0
Linares,Partido Socialista Auténtico,PSA,0,0.0,0.0
Linares,Falange Nacional,FN,0,0.0,0.0
Linares,Alianza Popular Libertadora,APL,0,0.0,0.0
Linares,Partido Demócrata,PD,0,0.0,0.0
Linares,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Linares,Partido Laborista,PLa,0,0.0,0.0
Linares,Candidatura Independiente,IND,0,0.0,0.0
Linares,Válidamente emitidos,,0,100.0,13260.0
Ñuble-1,Derecha,PCon,1,24.67,1679.0
Ñuble-1,Derecha,PA,0,0.0,0.0
Ñuble-1,Derecha,PLP,0,0.0,0.0
Ñuble-1,Derecha,PL,1,21.82,1485.0
Ñuble-1,Alianza Democrática de Chile,PS,0,4.82,328.0
Ñuble-1,Alianza Democrática de Chile,PDo,0,8.42,573.0
Ñuble-1,Alianza Democrática de Chile,PPN,0,0.0,0.0
Ñuble-1,Alianza Democrática de Chile,PR,1,24.15,1644.0
Ñuble-1,Partido Socialista Auténtico,PSA,0,0.53,36.0
Ñuble-1,Falange Nacional,FN,0,0.0,0.0
Ñuble-1,Alianza Popular Libertadora,APL,0,0.0,0.0
Ñuble-1,Partido Demócrata,PD,0,0.0,0.0
Ñuble-1,Partido Demócrata Nacionalista,PDN,0,15.6,1062.0
Ñuble-1,Partido Laborista,PLa,0,0.0,0.0
Ñuble-1,Candidatura Independiente,IND,0,0.0,0.0
Ñuble-1,Válidamente emitidos,,0,100.0,6807.0
Ñuble-2,Derecha,PLP,0,0.0,0.0
Ñuble-2,Derecha,PL,1,15.55,2081.0
Ñuble-2,Derecha,PA,0,5.14,688.0
Ñuble-2,Derecha,PCon,2,36.16,4838.0
Ñuble-2,Alianza Democrática de Chile,PDo,0,0.0,0.0
Ñuble-2,Alianza Democrática de Chile,PPN,0,3.21,430.0
Ñuble-2,Alianza Democrática de Chile,PR,2,27.9,3733.0
Ñuble-2,Alianza Democrática de Chile,PS,0,7.59,1015.0
Ñuble-2,Partido Socialista Auténtico,PSA,0,4.45,595.0
Ñuble-2,Falange Nacional,FN,0,0.0,0.0
Ñuble-2,Alianza Popular Libertadora,APL,0,0.0,0.0
Ñuble-2,Partido Demócrata,PD,0,0.0,0.0
Ñuble-2,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Ñuble-2,Partido Laborista,PLa,0,0.0,0.0
Ñuble-2,Candidatura Independiente,IND,0,0.0,0.0
Ñuble-2,Válidamente emitidos,,0,100.0,13380.0
Concepción,Derecha,PA,0,0.0,0.0
Concepción,Derecha,PCon,1,16.54,4745.0
Concepción,Derecha,PL,1,10.63,3051.0
Concepción,Derecha,PLP,0,0.0,0.0
Concepción,Alianza Democrática de Chile,PS,0,7.45,2138.0
Concepción,Alianza Democrática de Chile,PR,3,24.06,6903.0
Concepción,Alianza Democrática de Chile,PPN,2,24.22,6951.0
Concepción,Alianza Democrática de Chile,PDo,2,16.36,4695.0
Concepción,Partido Socialista Auténtico,PSA,0,0.74,212.0
Concepción,Falange Nacional,FN,0,0.0,0.0
Concepción,Alianza Popular Libertadora,APL,0,0.0,0.0
Concepción,Partido Demócrata,PD,0,0.0,0.0
Concepción,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Concepción,Partido Laborista,PLa,0,0.0,0.0
Concepción,Candidatura Independiente,IND,0,0.0,0.0
Concepción,Válidamente emitidos,,0,100.0,28695.0
Arauco,Derecha,PLP,0,0.0,0.0
Arauco,Derecha,PL,0,11.35,649.0
Arauco,Derecha,PCon,1,26.62,1522.0
Arauco,Derecha,PA,0,0.0,0.0
Arauco,Alianza Democrática de Chile,PR,1,31.9,1824.0
Arauco,Alianza Democrática de Chile,PS,0,0.0,0.0
Arauco,Alianza Democrática de Chile,PPN,0,29.43,1683.0
Arauco,Alianza Democrática de Chile,PDo,0,0.0,0.0
Arauco,Partido Socialista Auténtico,PSA,0,0.7,40.0
Arauco,Falange Nacional,FN,0,0.0,0.0
Arauco,Alianza Popular Libertadora,APL,0,0.0,0.0
Arauco,Partido Demócrata,PD,0,0.0,0.0
Arauco,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Arauco,Partido Laborista,PLa,0,0.0,0.0
Arauco,Candidatura Independiente,IND,0,0.0,0.0
Arauco,Válidamente emitidos,,0,100.0,5718.0
Bío-Bío,Derecha,PLP,0,0.0,0.0
Bío-Bío,Derecha,PL,1,16.8,2037.0
Bío-Bío,Derecha,PCon,1,35.69,4328.0
Bío-Bío,Derecha,PA,0,0.0,0.0
Bío-Bío,Alianza Democrática de Chile,PDo,0,0.03,4.0
Bío-Bío,Alianza Democrática de Chile,PPN,0,0.0,0.0
Bío-Bío,Alianza Democrática de Chile,PR,2,29.29,3552.0
Bío-Bío,Alianza Democrática de Chile,PS,0,9.39,1138.0
Bío-Bío,Partido Socialista Auténtico,PSA,0,8.79,1066.0
Bío-Bío,Falange Nacional,FN,0,0.0,0.0
Bío-Bío,Alianza Popular Libertadora,APL,0,0.0,0.0
Bío-Bío,Partido Demócrata,PD,0,0.0,0.0
Bío-Bío,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Bío-Bío,Partido Laborista,PLa,0,0.0,0.0
Bío-Bío,Candidatura Independiente,IND,0,0.0,0.0
Bío-Bío,Válidamente emitidos,,0,100.0,12125.0
Malleco,Derecha,PA,0,0.0,0.0
Malleco,Derecha,PLP,1,11.76,1625.0
Malleco,Derecha,PCon,0,8.84,1221.0
Malleco,Derecha,PL,3,34.81,4811.0
Malleco,Alianza Democrática de Chile,PS,0,3.97,549.0
Malleco,Alianza Democrática de Chile,PR,2,33.22,4590.0
Malleco,Alianza Democrática de Chile,PPN,0,0.07,10.0
Malleco,Alianza Democrática de Chile,PDo,0,0.0,0.0
Malleco,Partido Socialista Auténtico,PSA,0,2.41,333.0
Malleco,Falange Nacional,FN,0,1.12,155.0
Malleco,Alianza Popular Libertadora,APL,0,0.0,0.0
Malleco,Partido Demócrata,PD,0,0.0,0.0
Malleco,Partido Demócrata Nacionalista,PDN,0,3.8,525.0
Malleco,Partido Laborista,PLa,0,0.0,0.0
Malleco,Candidatura Independiente,IND,0,0.0,0.0
Malleco,Válidamente emitidos,,0,100.0,13819.0
Cautín,Derecha,PL,1,11.55,2875.0
Cautín,Derecha,PLP,0,0.0,0.0
Cautín,Derecha,PCon,1,17.5,4355.0
Cautín,Derecha,PA,2,16.49,4104.0
Cautín,Alianza Democrática de Chile,PDo,2,9.75,2425.0
Cautín,Alianza Democrática de Chile,PPN,0,5.11,1271.0
Cautín,Alianza Democrática de Chile,PR,3,22.06,5490.0
Cautín,Alianza Democrática de Chile,PS,0,3.15,783.0
Cautín,Partido Socialista Auténtico,PSA,0,4.6,1144.0
Cautín,Falange Nacional,FN,0,3.58,892.0
Cautín,Alianza Popular Libertadora,APL,1,6.2,1543.0
Cautín,Partido Demócrata,PD,0,0.0,0.0
Cautín,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Cautín,Partido Laborista,PLa,0,0.0,0.0
Cautín,Candidatura Independiente,IND,0,0.0,0.0
Cautín,Válidamente emitidos,,0,100.0,24882.0
Valdivia,Derecha,PA,0,0.0,0.0
Valdivia,Derecha,PCon,0,5.11,891.0
Valdivia,Derecha,PL,1,14.3,2495.0
Valdivia,Derecha,PLP,1,20.59,3592.0
Valdivia,Alianza Democrática de Chile,PDo,1,0.37,64.0
Valdivia,Alianza Democrática de Chile,PR,2,25.03,4367.0
Valdivia,Alianza Democrática de Chile,PS,0,4.42,772.0
Valdivia,Alianza Democrática de Chile,PPN,0,8.0,1395.0
Valdivia,Partido Socialista Auténtico,PSA,0,22.19,3871.0
Valdivia,Falange Nacional,FN,0,0.0,0.0
Valdivia,Alianza Popular Libertadora,APL,0,0.0,0.0
Valdivia,Partido Demócrata,PD,0,0.0,0.0
Valdivia,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Valdivia,Partido Laborista,PLa,0,0.0,0.0
Valdivia,Candidatura Independiente,IND,0,0.0,0.0
Valdivia,Válidamente emitidos,,0,100.0,17447.0
Osorno,Derecha,PLP,0,11.64,1132.0
Osorno,Derecha,PA,0,0.0,0.0
Osorno,Derecha,PCon,1,16.63,1617.0
Osorno,Derecha,PL,0,11.43,1111.0
Osorno,Alianza Democrática de Chile,PDo,0,0.0,0.0
Osorno,Alianza Democrática de Chile,PPN,0,0.0,0.0
Osorno,Alianza Democrática de Chile,PR,2,41.04,3990.0
Osorno,Alianza Democrática de Chile,PS,0,6.95,676.0
Osorno,Partido Socialista Auténtico,PSA,0,12.3,1196.0
Osorno,Falange Nacional,FN,0,0.0,0.0
Osorno,Alianza Popular Libertadora,APL,0,0.0,0.0
Osorno,Partido Demócrata,PD,0,0.0,0.0
Osorno,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Osorno,Partido Laborista,PLa,0,0.0,0.0
Osorno,Candidatura Independiente,IND,0,0.0,0.0
Osorno,Válidamente emitidos,,0,100.0,9722.0
Llanquihue y Aysén,Derecha,PCon,1,25.35,2794.0
Llanquihue y Aysén,Derecha,PLP,0,19.03,2097.0
Llanquihue y Aysén,Derecha,PL,1,15.26,1682.0
Llanquihue y Aysén,Derecha,PA,0,0.0,0.0
Llanquihue y Aysén,Alianza Democrática de Chile,PDo,0,3.28,362.0
Llanquihue y Aysén,Alianza Democrática de Chile,PPN,0,0.0,0.0
Llanquihue y Aysén,Alianza Democrática de Chile,PR,1,26.42,2912.0
Llanquihue y Aysén,Alianza Democrática de Chile,PS,0,0.0,0.0
Llanquihue y Aysén,Partido Socialista Auténtico,PSA,0,6.08,670.0
Llanquihue y Aysén,Falange Nacional,FN,0,4.58,505.0
Llanquihue y Aysén,Alianza Popular Libertadora,APL,0,0.0,0.0
Llanquihue y Aysén,Partido Demócrata,PD,0,0.0,0.0
Llanquihue y Aysén,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Llanquihue y Aysén,Partido Laborista,PLa,0,0.0,0.0
Llanquihue y Aysén,Candidatura Independiente,IND,0,0.0,0.0
Llanquihue y Aysén,Válidamente emitidos,,0,100.0,11022.0
Chiloé,Derecha,PLP,0,22.42,1403.0
Chiloé,Derecha,PL,1,0.88,55.0
Chiloé,Derecha,PCon,1,34.83,2180.0
Chiloé,Derecha,PA,0,0.0,0.0
Chiloé,Alianza Democrática de Chile,PS,0,2.73,171.0
Chiloé,Alianza Democrática de Chile,PR,1,30.0,1878.0
Chiloé,Alianza Democrática de Chile,PPN,0,0.0,0.0
Chiloé,Alianza Democrática de Chile,PDo,0,0.0,0.0
Chiloé,Partido Socialista Auténtico,PSA,0,0.62,39.0
Chiloé,Falange Nacional,FN,0,8.52,533.0
Chiloé,Alianza Popular Libertadora,APL,0,0.0,0.0
Chiloé,Partido Demócrata,PD,0,0.0,0.0
Chiloé,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Chiloé,Partido Laborista,PLa,0,0.0,0.0
Chiloé,Candidatura Independiente,IND,0,0.0,0.0
Chiloé,Válidamente emitidos,,0,100.0,6259.0
Magallanes,Derecha,PLP,0,0.0,0.0
Magallanes,Derecha,PL,0,0.0,0.0
Magallanes,Derecha,PCon,0,0.0,0.0
Magallanes,Derecha,PA,0,0.0,0.0
Magallanes,Alianza Democrática de Chile,PPN,0,0.0,0.0
Magallanes,Alianza Democrática de Chile,PS,1,47.04,2451.0
Magallanes,Alianza Democrática de Chile,PDo,0,0.0,0.0
Magallanes,Alianza Democrática de Chile,PR,0,0.0,0.0
Magallanes,Partido Socialista Auténtico,PSA,0,1.96,102.0
Magallanes,Falange Nacional,FN,0,0.0,0.0
Magallanes,Alianza Popular Libertadora,APL,0,0.0,0.0
Magallanes,Partido Demócrata,PD,0,0.0,0.0
Magallanes,Partido Demócrata Nacionalista,PDN,0,0.0,0.0
Magallanes,Partido Laborista,PLa,0,0.0,0.0
Magallanes,Candidatura Independiente,IND,0,51.01,2658.0
Magallanes,Válidamente emitidos,,0,100.0,5211.0
